dataset,condition,comparison_scope,pair_id,source_pair_id,subject_id,canonical_finger_position,path_a,path_b,source_type,source_file,source_split,diagnostics_comparison_scope,config_hash,implementation_hash,primary_raw_score,rerun_raw_score,primary_decision,rerun_decision,raw_score_text_equal,raw_score_numeric_equal,decision_equal,status_equal,error_code_equal,error_message_equal,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,all_deterministic_diagnostics_equal,exact_reproducibility,timing_compared
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001011_01,sd300c_roll_self_00001011_01,00001011,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_01.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_01.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001011_02,sd300c_roll_self_00001011_02,00001011,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_02.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001011_03,sd300c_roll_self_00001011_03,00001011,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_03.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001011_04,sd300c_roll_self_00001011_04,00001011,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_04.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001011_05,sd300c_roll_self_00001011_05,00001011,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_05.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001011_06,sd300c_roll_self_00001011_06,00001011,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_06.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_06.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001011_07,sd300c_roll_self_00001011_07,00001011,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_07.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001011_08,sd300c_roll_self_00001011_08,00001011,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_08.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001011_09,sd300c_roll_self_00001011_09,00001011,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_09.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001011_10,sd300c_roll_self_00001011_10,00001011,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001011_roll_2000_10.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001012_01,sd300c_roll_self_00001012_01,00001012,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_01.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_01.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001012_02,sd300c_roll_self_00001012_02,00001012,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_02.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001012_03,sd300c_roll_self_00001012_03,00001012,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_03.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001012_04,sd300c_roll_self_00001012_04,00001012,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_04.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001012_05,sd300c_roll_self_00001012_05,00001012,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_05.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001012_06,sd300c_roll_self_00001012_06,00001012,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_06.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_06.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001012_07,sd300c_roll_self_00001012_07,00001012,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_07.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001012_08,sd300c_roll_self_00001012_08,00001012,8,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_08.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_08.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001012_09,sd300c_roll_self_00001012_09,00001012,9,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_09.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_09.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001012_10,sd300c_roll_self_00001012_10,00001012,10,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_10.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001012_roll_2000_10.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001013_01,sd300c_roll_self_00001013_01,00001013,1,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_01.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_01.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3001.0,3001.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001013_02,sd300c_roll_self_00001013_02,00001013,2,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_02.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_02.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001013_03,sd300c_roll_self_00001013_03,00001013,3,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_03.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_03.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001013_04,sd300c_roll_self_00001013_04,00001013,4,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_04.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_04.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001013_05,sd300c_roll_self_00001013_05,00001013,5,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_05.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_05.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001013_06,sd300c_roll_self_00001013_06,00001013,6,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_06.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_06.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
sd300c,roll_self,all_self_or_genuine_pairs,sd300c_roll_self_00001013_07,sd300c_roll_self_00001013_07,00001013,7,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_07.png,C:\fingerprint-datasets\NIST\sd300c\images\2000\png\roll\00001013_roll_2000_07.png,primary_pairwise_bundle,C:\fingerprint-recognition-research\results\sd300c\roll_self\sift_geometric\pairwise-benchmark-v2\51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a\pairs.csv,,all non-timing preparation and comparison diagnostic fields,51cd949cbfd84eebfe7cc5057f3621d6ec20be855905db743f42e8945adc541a,a663786cf6503cb522ab0194c1ab6bc65698d366408c53d49defce09e4960bbb,3000.0,3000.0,accepted,accepted,true,true,true,true,true,true,true,true,true,true,true,false
