dataset,subject_id,canonical_finger_position,sourceafis_included,sift_included,membership
sd300c,00001655,8,true,true,both
sd300c,00001655,9,true,true,both
sd300c,00001655,10,true,true,both
sd300c,00001656,1,true,true,both
sd300c,00001656,2,true,true,both
sd300c,00001656,3,true,true,both
sd300c,00001656,4,true,true,both
sd300c,00001656,5,true,true,both
sd300c,00001656,6,true,true,both
sd300c,00001656,7,true,true,both
sd300c,00001656,8,true,true,both
sd300c,00001656,9,true,true,both
sd300c,00001656,10,true,true,both
sd300c,00001657,1,true,true,both
sd300c,00001657,2,true,true,both
sd300c,00001657,3,true,true,both
sd300c,00001657,4,true,true,both
sd300c,00001657,5,true,true,both
sd300c,00001657,6,true,true,both
sd300c,00001657,7,true,true,both
sd300c,00001657,8,true,true,both
sd300c,00001657,9,true,true,both
sd300c,00001657,10,true,true,both
sd300c,00001658,1,true,true,both
sd300c,00001658,2,true,true,both
sd300c,00001658,3,true,true,both
sd300c,00001658,4,true,true,both
sd300c,00001658,5,true,true,both
sd300c,00001658,6,true,true,both
sd300c,00001658,7,true,true,both
sd300c,00001658,8,true,true,both
sd300c,00001658,9,true,true,both
sd300c,00001658,10,true,true,both
sd300c,00001659,1,true,true,both
sd300c,00001659,2,true,true,both
sd300c,00001659,3,true,true,both
sd300c,00001659,4,true,true,both
sd300c,00001659,5,true,true,both
sd300c,00001659,6,true,true,both
sd300c,00001659,7,true,true,both
sd300c,00001659,8,true,true,both
sd300c,00001659,9,true,true,both
sd300c,00001659,10,true,true,both
sd300c,00001660,1,true,true,both
sd300c,00001660,2,true,true,both
sd300c,00001660,3,true,true,both
sd300c,00001660,4,true,true,both
sd300c,00001660,5,true,true,both
sd300c,00001660,6,true,true,both
sd300c,00001660,7,true,true,both
sd300c,00001660,8,true,true,both
sd300c,00001660,9,true,true,both
sd300c,00001660,10,true,true,both
sd300c,00001661,1,true,true,both
sd300c,00001661,2,true,true,both
sd300c,00001661,3,true,true,both
sd300c,00001661,4,true,true,both
sd300c,00001661,5,true,true,both
sd300c,00001661,6,true,true,both
sd300c,00001661,7,true,true,both
sd300c,00001661,8,true,true,both
sd300c,00001661,9,true,true,both
sd300c,00001661,10,true,true,both
sd300c,00001662,1,true,true,both
sd300c,00001662,2,true,true,both
sd300c,00001662,3,true,true,both
sd300c,00001662,4,true,true,both
sd300c,00001662,5,true,true,both
sd300c,00001662,6,true,true,both
sd300c,00001662,7,true,true,both
sd300c,00001662,8,true,true,both
sd300c,00001662,9,true,true,both
sd300c,00001662,10,true,true,both
sd300c,00001663,1,true,true,both
sd300c,00001663,2,true,true,both
sd300c,00001663,3,true,true,both
sd300c,00001663,4,true,true,both
sd300c,00001663,5,true,true,both
sd300c,00001663,6,true,true,both
sd300c,00001663,7,true,true,both
sd300c,00001663,8,true,true,both
sd300c,00001663,9,true,true,both
sd300c,00001663,10,true,true,both
sd300c,00001664,1,true,true,both
sd300c,00001664,2,true,true,both
sd300c,00001664,3,true,true,both
sd300c,00001664,4,true,true,both
sd300c,00001664,5,true,true,both
sd300c,00001664,6,true,true,both
sd300c,00001664,7,true,true,both
sd300c,00001664,8,true,true,both
sd300c,00001664,9,true,true,both
sd300c,00001664,10,true,true,both
sd300c,00001665,1,true,true,both
sd300c,00001665,2,true,true,both
sd300c,00001665,3,true,true,both
sd300c,00001665,4,true,true,both
sd300c,00001665,5,true,true,both
sd300c,00001665,6,true,true,both
sd300c,00001665,7,true,true,both
sd300c,00001665,8,true,true,both
sd300c,00001665,9,true,true,both
sd300c,00001665,10,true,true,both
sd300c,00001666,1,true,true,both
sd300c,00001666,2,true,true,both
sd300c,00001666,3,true,true,both
sd300c,00001666,4,true,true,both
sd300c,00001666,5,true,true,both
sd300c,00001666,6,true,true,both
sd300c,00001666,7,true,true,both
sd300c,00001666,8,true,true,both
sd300c,00001666,9,true,true,both
sd300c,00001666,10,true,true,both
sd300c,00001667,1,true,true,both
sd300c,00001667,2,true,true,both
sd300c,00001667,3,true,true,both
sd300c,00001667,4,true,true,both
sd300c,00001667,5,true,true,both
sd300c,00001667,6,true,true,both
sd300c,00001667,7,true,true,both
sd300c,00001667,8,true,true,both
sd300c,00001667,9,true,true,both
sd300c,00001667,10,false,true,sift_only
sd300c,00001668,1,true,true,both
sd300c,00001668,2,true,true,both
sd300c,00001668,3,true,true,both
sd300c,00001668,4,true,true,both
sd300c,00001668,5,true,true,both
sd300c,00001668,6,true,true,both
sd300c,00001668,7,true,true,both
sd300c,00001668,8,true,true,both
sd300c,00001668,9,true,true,both
sd300c,00001668,10,true,true,both
sd300c,00001669,1,true,true,both
sd300c,00001669,2,true,true,both
sd300c,00001669,3,true,true,both
sd300c,00001669,4,true,true,both
sd300c,00001669,5,true,true,both
sd300c,00001669,6,true,true,both
sd300c,00001669,7,true,true,both
sd300c,00001669,8,true,true,both
sd300c,00001669,9,true,true,both
sd300c,00001669,10,true,true,both
sd300c,00001670,1,true,true,both
sd300c,00001670,2,true,true,both
sd300c,00001670,3,true,true,both
sd300c,00001670,4,true,true,both
sd300c,00001670,5,true,true,both
sd300c,00001670,6,true,true,both
sd300c,00001670,7,true,true,both
sd300c,00001670,8,true,true,both
sd300c,00001670,9,true,true,both
sd300c,00001670,10,true,true,both
sd300c,00001671,1,true,true,both
sd300c,00001671,2,true,true,both
sd300c,00001671,3,true,true,both
sd300c,00001671,4,true,true,both
sd300c,00001671,5,true,true,both
sd300c,00001671,6,true,true,both
sd300c,00001671,7,true,true,both
sd300c,00001671,8,true,true,both
sd300c,00001671,9,true,true,both
sd300c,00001671,10,true,true,both
sd300c,00001672,1,true,true,both
sd300c,00001672,2,true,true,both
sd300c,00001672,3,true,true,both
sd300c,00001672,4,true,true,both
sd300c,00001672,5,true,true,both
sd300c,00001672,6,true,true,both
sd300c,00001672,7,true,true,both
sd300c,00001672,8,true,true,both
sd300c,00001672,9,true,true,both
sd300c,00001672,10,true,true,both
sd300c,00001673,1,true,true,both
sd300c,00001673,2,true,true,both
sd300c,00001673,3,true,true,both
sd300c,00001673,4,true,true,both
sd300c,00001673,5,true,true,both
sd300c,00001673,6,true,true,both
sd300c,00001673,7,true,true,both
sd300c,00001673,8,true,true,both
sd300c,00001673,9,true,true,both
sd300c,00001673,10,true,true,both
sd300c,00001674,1,true,true,both
sd300c,00001674,2,true,true,both
sd300c,00001674,3,true,true,both
sd300c,00001674,4,true,true,both
sd300c,00001674,5,true,true,both
sd300c,00001674,6,true,true,both
sd300c,00001674,7,true,true,both
sd300c,00001674,8,true,true,both
sd300c,00001674,9,true,true,both
sd300c,00001674,10,true,true,both
sd300c,00001675,1,true,true,both
sd300c,00001675,2,true,true,both
sd300c,00001675,3,true,true,both
sd300c,00001675,4,true,true,both
sd300c,00001675,6,true,true,both
sd300c,00001675,7,true,true,both
sd300c,00001675,8,true,true,both
sd300c,00001675,9,true,true,both
sd300c,00001675,10,true,true,both
sd300c,00001676,1,true,true,both
sd300c,00001676,2,true,true,both
sd300c,00001676,3,true,true,both
sd300c,00001676,4,true,true,both
sd300c,00001676,5,true,true,both
sd300c,00001676,6,true,true,both
sd300c,00001676,7,true,true,both
sd300c,00001676,8,true,true,both
sd300c,00001676,9,true,true,both
sd300c,00001676,10,true,true,both
sd300c,00001677,1,true,true,both
sd300c,00001677,2,true,true,both
sd300c,00001677,3,true,true,both
sd300c,00001677,4,true,true,both
sd300c,00001677,5,true,true,both
sd300c,00001677,6,true,true,both
sd300c,00001677,7,true,true,both
sd300c,00001677,8,true,true,both
sd300c,00001677,9,true,true,both
sd300c,00001677,10,true,true,both
sd300c,00001678,1,true,true,both
sd300c,00001678,2,true,true,both
sd300c,00001678,3,true,true,both
sd300c,00001678,4,true,true,both
sd300c,00001678,5,false,true,sift_only
sd300c,00001678,6,true,true,both
sd300c,00001678,7,true,true,both
sd300c,00001678,8,true,true,both
sd300c,00001678,9,true,true,both
sd300c,00001678,10,true,true,both
sd300c,00001679,1,true,true,both
sd300c,00001679,2,true,true,both
sd300c,00001679,3,true,true,both
sd300c,00001679,4,true,true,both
sd300c,00001679,5,true,true,both
sd300c,00001679,6,true,true,both
sd300c,00001679,7,true,true,both
sd300c,00001679,8,true,true,both
sd300c,00001679,9,true,true,both
sd300c,00001679,10,true,true,both
sd300c,00001680,1,true,true,both
sd300c,00001680,2,true,true,both
sd300c,00001680,3,true,true,both
sd300c,00001680,4,true,true,both
sd300c,00001680,5,true,true,both
sd300c,00001680,6,true,true,both
sd300c,00001680,7,true,true,both
sd300c,00001680,8,true,true,both
sd300c,00001680,9,true,true,both
sd300c,00001680,10,true,true,both
sd300c,00001681,1,true,true,both
sd300c,00001681,2,true,true,both
sd300c,00001681,3,true,true,both
sd300c,00001681,4,true,true,both
sd300c,00001681,5,true,true,both
sd300c,00001681,6,true,true,both
sd300c,00001681,7,true,true,both
sd300c,00001681,8,true,true,both
sd300c,00001681,9,true,true,both
sd300c,00001681,10,true,true,both
sd300c,00001682,1,true,true,both
sd300c,00001682,2,true,true,both
sd300c,00001682,3,true,true,both
sd300c,00001682,4,true,true,both
sd300c,00001682,5,true,true,both
sd300c,00001682,6,true,true,both
sd300c,00001682,7,true,true,both
sd300c,00001682,8,true,true,both
sd300c,00001682,9,true,true,both
sd300c,00001682,10,true,true,both
sd300c,00001683,1,true,true,both
sd300c,00001683,2,true,true,both
sd300c,00001683,3,true,true,both
sd300c,00001683,4,true,true,both
sd300c,00001683,5,true,true,both
sd300c,00001683,6,true,true,both
sd300c,00001683,7,true,true,both
sd300c,00001683,8,true,true,both
sd300c,00001683,9,true,true,both
sd300c,00001683,10,true,true,both
sd300c,00001684,1,true,true,both
sd300c,00001684,2,true,true,both
sd300c,00001684,3,true,true,both
sd300c,00001684,4,true,true,both
sd300c,00001684,5,true,true,both
sd300c,00001684,6,true,true,both
sd300c,00001684,7,true,true,both
sd300c,00001684,8,true,true,both
sd300c,00001684,9,true,true,both
sd300c,00001684,10,true,true,both
sd300c,00001685,1,true,true,both
sd300c,00001685,2,true,true,both
sd300c,00001685,3,true,true,both
sd300c,00001685,4,true,true,both
sd300c,00001685,5,true,true,both
sd300c,00001685,6,true,true,both
sd300c,00001685,7,true,true,both
sd300c,00001685,8,true,true,both
sd300c,00001685,9,true,true,both
sd300c,00001685,10,true,true,both
sd300c,00001686,1,true,true,both
sd300c,00001686,2,true,true,both
sd300c,00001686,3,true,true,both
sd300c,00001686,4,true,true,both
sd300c,00001686,5,false,true,sift_only
sd300c,00001686,6,true,true,both
sd300c,00001686,7,true,true,both
sd300c,00001686,8,false,true,sift_only
sd300c,00001686,9,true,true,both
sd300c,00001686,10,false,true,sift_only
sd300c,00001687,1,true,true,both
sd300c,00001687,2,true,true,both
sd300c,00001687,3,true,true,both
sd300c,00001687,4,true,true,both
sd300c,00001687,5,true,true,both
sd300c,00001687,6,true,true,both
sd300c,00001687,7,true,true,both
sd300c,00001687,8,true,true,both
sd300c,00001687,9,true,true,both
sd300c,00001687,10,true,true,both
sd300c,00001688,1,true,true,both
sd300c,00001688,2,true,true,both
sd300c,00001688,3,true,true,both
sd300c,00001688,4,true,true,both
sd300c,00001688,5,true,true,both
sd300c,00001688,6,true,true,both
sd300c,00001688,7,true,true,both
sd300c,00001688,8,true,true,both
sd300c,00001688,9,true,true,both
sd300c,00001688,10,true,true,both
sd300c,00001689,1,true,true,both
sd300c,00001689,2,true,true,both
sd300c,00001689,3,true,true,both
sd300c,00001689,4,true,true,both
sd300c,00001689,5,true,true,both
sd300c,00001689,6,true,true,both
sd300c,00001689,7,true,true,both
sd300c,00001689,8,true,true,both
sd300c,00001689,9,true,true,both
sd300c,00001689,10,true,true,both
sd300c,00001690,1,true,true,both
sd300c,00001690,2,true,true,both
sd300c,00001690,3,true,true,both
sd300c,00001690,4,true,true,both
sd300c,00001690,5,true,true,both
sd300c,00001690,6,true,true,both
sd300c,00001690,7,true,true,both
sd300c,00001690,8,true,true,both
sd300c,00001690,9,true,true,both
sd300c,00001690,10,true,true,both
sd300c,00001691,1,true,true,both
sd300c,00001691,2,true,true,both
sd300c,00001691,3,true,true,both
sd300c,00001691,4,true,true,both
sd300c,00001691,5,true,true,both
sd300c,00001691,6,true,true,both
sd300c,00001691,7,true,true,both
sd300c,00001691,8,true,true,both
sd300c,00001691,9,true,true,both
sd300c,00001691,10,true,true,both
sd300c,00001692,1,true,true,both
sd300c,00001692,2,true,true,both
sd300c,00001692,3,true,true,both
sd300c,00001692,4,true,true,both
sd300c,00001692,5,false,true,sift_only
sd300c,00001692,6,true,true,both
sd300c,00001692,7,true,true,both
sd300c,00001692,8,true,true,both
sd300c,00001692,9,true,true,both
sd300c,00001692,10,true,true,both
sd300c,00001693,1,true,true,both
sd300c,00001693,2,true,true,both
sd300c,00001693,3,true,true,both
sd300c,00001693,4,true,true,both
sd300c,00001693,5,true,true,both
sd300c,00001693,6,true,true,both
sd300c,00001693,7,true,true,both
sd300c,00001693,8,true,true,both
sd300c,00001693,9,true,true,both
sd300c,00001693,10,true,true,both
sd300c,00001694,1,true,true,both
sd300c,00001694,2,true,true,both
sd300c,00001694,3,true,true,both
sd300c,00001694,4,true,true,both
sd300c,00001694,5,true,true,both
sd300c,00001694,6,true,true,both
sd300c,00001694,7,true,true,both
sd300c,00001694,8,true,true,both
sd300c,00001694,9,true,true,both
sd300c,00001694,10,true,true,both
sd300c,00001695,1,true,true,both
sd300c,00001695,2,true,true,both
sd300c,00001695,3,true,true,both
sd300c,00001695,4,true,true,both
sd300c,00001695,5,true,true,both
sd300c,00001695,6,true,true,both
sd300c,00001695,7,true,true,both
sd300c,00001695,8,true,true,both
sd300c,00001695,9,true,true,both
sd300c,00001695,10,true,true,both
sd300c,00001696,1,true,true,both
sd300c,00001696,2,true,true,both
sd300c,00001696,3,true,true,both
sd300c,00001696,4,true,true,both
sd300c,00001696,5,true,true,both
sd300c,00001696,6,true,true,both
sd300c,00001696,7,true,true,both
sd300c,00001696,8,true,true,both
sd300c,00001696,9,true,true,both
sd300c,00001696,10,true,true,both
sd300c,00001697,1,true,true,both
sd300c,00001697,2,true,true,both
sd300c,00001697,3,true,true,both
sd300c,00001697,4,true,true,both
sd300c,00001697,5,true,true,both
sd300c,00001697,6,true,true,both
sd300c,00001697,7,true,true,both
sd300c,00001697,8,true,true,both
sd300c,00001697,9,true,true,both
sd300c,00001697,10,true,true,both
sd300c,00001698,1,true,true,both
sd300c,00001698,2,true,true,both
sd300c,00001698,3,true,true,both
sd300c,00001698,4,true,true,both
sd300c,00001698,5,true,true,both
sd300c,00001698,6,true,true,both
sd300c,00001698,7,true,true,both
sd300c,00001698,8,true,true,both
sd300c,00001698,9,true,true,both
sd300c,00001698,10,true,true,both
sd300c,00001699,1,true,true,both
sd300c,00001699,2,true,true,both
sd300c,00001699,3,true,true,both
sd300c,00001699,4,true,true,both
sd300c,00001699,5,true,true,both
sd300c,00001699,6,true,true,both
sd300c,00001699,7,true,true,both
sd300c,00001699,8,true,true,both
sd300c,00001699,9,true,true,both
sd300c,00001699,10,true,true,both
sd300c,00001700,1,true,true,both
sd300c,00001700,2,true,true,both
sd300c,00001700,3,true,true,both
sd300c,00001700,4,true,true,both
sd300c,00001700,5,true,true,both
sd300c,00001700,6,true,true,both
sd300c,00001700,7,true,true,both
sd300c,00001700,8,true,true,both
sd300c,00001700,9,true,true,both
sd300c,00001700,10,true,true,both
sd300c,00001701,1,true,true,both
sd300c,00001701,2,true,true,both
sd300c,00001701,3,true,true,both
sd300c,00001701,4,true,true,both
sd300c,00001701,5,true,true,both
sd300c,00001701,6,true,true,both
sd300c,00001701,7,true,true,both
sd300c,00001701,8,true,true,both
sd300c,00001701,9,true,true,both
sd300c,00001701,10,true,true,both
sd300c,00001702,1,true,true,both
sd300c,00001702,2,true,true,both
sd300c,00001702,3,true,true,both
sd300c,00001702,4,true,true,both
sd300c,00001702,5,true,true,both
sd300c,00001702,6,true,true,both
sd300c,00001702,7,true,true,both
sd300c,00001702,8,true,true,both
sd300c,00001702,9,true,true,both
sd300c,00001702,10,true,true,both
sd300c,00001703,1,true,true,both
sd300c,00001703,2,true,true,both
sd300c,00001703,3,true,true,both
sd300c,00001703,4,true,true,both
sd300c,00001703,5,true,true,both
sd300c,00001703,6,true,true,both
sd300c,00001703,7,true,true,both
sd300c,00001703,8,true,true,both
sd300c,00001703,9,true,true,both
sd300c,00001703,10,true,true,both
sd300c,00001704,1,true,true,both
sd300c,00001704,2,true,true,both
sd300c,00001704,3,true,true,both
sd300c,00001704,4,true,true,both
sd300c,00001704,5,true,true,both
sd300c,00001704,6,true,true,both
sd300c,00001704,7,true,true,both
sd300c,00001704,8,true,true,both
sd300c,00001704,9,true,true,both
sd300c,00001704,10,true,true,both
sd300c,00001705,1,true,true,both
sd300c,00001705,2,true,true,both
sd300c,00001705,3,true,true,both
sd300c,00001705,4,true,true,both
sd300c,00001705,5,true,true,both
sd300c,00001705,6,true,true,both
sd300c,00001705,7,true,true,both
sd300c,00001705,8,true,true,both
sd300c,00001705,9,true,true,both
sd300c,00001705,10,true,true,both
sd300c,00001706,1,true,true,both
sd300c,00001706,2,true,true,both
sd300c,00001706,3,true,true,both
sd300c,00001706,4,true,true,both
sd300c,00001706,5,true,true,both
sd300c,00001706,6,true,true,both
sd300c,00001706,7,true,true,both
sd300c,00001706,8,true,true,both
sd300c,00001706,9,true,true,both
sd300c,00001706,10,true,true,both
sd300c,00001707,1,true,true,both
sd300c,00001707,2,true,true,both
sd300c,00001707,3,true,true,both
sd300c,00001707,4,true,true,both
sd300c,00001707,5,true,true,both
sd300c,00001707,6,true,true,both
sd300c,00001707,7,true,true,both
sd300c,00001707,8,true,true,both
sd300c,00001707,9,true,true,both
sd300c,00001707,10,true,true,both
sd300c,00001708,1,true,true,both
sd300c,00001708,2,true,true,both
sd300c,00001708,3,true,true,both
sd300c,00001708,4,true,true,both
sd300c,00001708,5,true,true,both
sd300c,00001708,6,true,true,both
sd300c,00001708,7,true,true,both
sd300c,00001708,8,true,true,both
sd300c,00001708,9,true,true,both
sd300c,00001708,10,true,true,both
sd300c,00001709,1,true,true,both
sd300c,00001709,2,true,true,both
sd300c,00001709,3,true,true,both
sd300c,00001709,4,true,true,both
sd300c,00001709,5,true,true,both
sd300c,00001709,6,true,true,both
