condition,dataset,role,pilot_pair_id,reference_pair_id,reference_kind,pilot_raw_score,reference_raw_score,raw_score_abs_delta,raw_score_equal,status_equal,error_code_equal,prepare_a_diagnostics_equal,prepare_b_diagnostics_equal,compare_diagnostics_equal,exact_reproducibility
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001016_00001017,sd300b_plain_roll_next_subject_impostor_08_00001016_00001017,current_provenance_derived_negative,8.533054816769912,8.533054816769912,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001017_00001018,sd300b_plain_roll_next_subject_impostor_08_00001017_00001018,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001018_00001019,sd300b_plain_roll_next_subject_impostor_08_00001018_00001019,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001019_00001020,sd300b_plain_roll_next_subject_impostor_08_00001019_00001020,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001020_00001021,sd300b_plain_roll_next_subject_impostor_08_00001020_00001021,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001021_00001022,sd300b_plain_roll_next_subject_impostor_08_00001021_00001022,current_provenance_derived_negative,0.4356463132109438,0.4356463132109438,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001022_00001023,sd300b_plain_roll_next_subject_impostor_08_00001022_00001023,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001023_00001024,sd300b_plain_roll_next_subject_impostor_08_00001023_00001024,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001024_00001025,sd300b_plain_roll_next_subject_impostor_08_00001024_00001025,current_provenance_derived_negative,0.35943250179049513,0.35943250179049513,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001025_00001026,sd300b_plain_roll_next_subject_impostor_08_00001025_00001026,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001026_00001027,sd300b_plain_roll_next_subject_impostor_08_00001026_00001027,current_provenance_derived_negative,0.10513329668976037,0.10513329668976037,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001027_00001028,sd300b_plain_roll_next_subject_impostor_08_00001027_00001028,current_provenance_derived_negative,5.594603229453519,5.594603229453519,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001028_00001029,sd300b_plain_roll_next_subject_impostor_08_00001028_00001029,current_provenance_derived_negative,1.5700369443851587,1.5700369443851587,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001029_00001030,sd300b_plain_roll_next_subject_impostor_08_00001029_00001030,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001030_00001031,sd300b_plain_roll_next_subject_impostor_08_00001030_00001031,current_provenance_derived_negative,2.2873616625206283,2.2873616625206283,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001031_00001032,sd300b_plain_roll_next_subject_impostor_08_00001031_00001032,current_provenance_derived_negative,1.431444091667316,1.431444091667316,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001032_00001033,sd300b_plain_roll_next_subject_impostor_08_00001032_00001033,current_provenance_derived_negative,0.7563787279249722,0.7563787279249722,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001033_00001034,sd300b_plain_roll_next_subject_impostor_08_00001033_00001034,current_provenance_derived_negative,0.9019535822708822,0.9019535822708822,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001034_00001035,sd300b_plain_roll_next_subject_impostor_08_00001034_00001035,current_provenance_derived_negative,2.800272270114898,2.800272270114898,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001035_00001036,sd300b_plain_roll_next_subject_impostor_08_00001035_00001036,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001036_00001037,sd300b_plain_roll_next_subject_impostor_08_00001036_00001037,current_provenance_derived_negative,0.6756627426042119,0.6756627426042119,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001037_00001038,sd300b_plain_roll_next_subject_impostor_08_00001037_00001038,current_provenance_derived_negative,4.388567398891226,4.388567398891226,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001038_00001039,sd300b_plain_roll_next_subject_impostor_08_00001038_00001039,current_provenance_derived_negative,6.933693601319137,6.933693601319137,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001039_00001040,sd300b_plain_roll_next_subject_impostor_08_00001039_00001040,current_provenance_derived_negative,2.015999127903666,2.015999127903666,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001040_00001041,sd300b_plain_roll_next_subject_impostor_08_00001040_00001041,current_provenance_derived_negative,1.5511154975445143,1.5511154975445143,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001041_00001042,sd300b_plain_roll_next_subject_impostor_08_00001041_00001042,current_provenance_derived_negative,2.2332904100522297,2.2332904100522297,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001042_00001043,sd300b_plain_roll_next_subject_impostor_08_00001042_00001043,current_provenance_derived_negative,1.534398249460088,1.534398249460088,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001043_00001044,sd300b_plain_roll_next_subject_impostor_08_00001043_00001044,current_provenance_derived_negative,0.4826906538003068,0.4826906538003068,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001044_00001045,sd300b_plain_roll_next_subject_impostor_08_00001044_00001045,current_provenance_derived_negative,0.028480591743766548,0.028480591743766548,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001045_00001046,sd300b_plain_roll_next_subject_impostor_08_00001045_00001046,current_provenance_derived_negative,0.7231710552914639,0.7231710552914639,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001046_00001047,sd300b_plain_roll_next_subject_impostor_08_00001046_00001047,current_provenance_derived_negative,2.327368384894897,2.327368384894897,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001047_00001048,sd300b_plain_roll_next_subject_impostor_08_00001047_00001048,current_provenance_derived_negative,5.948373322938688,5.948373322938688,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001048_00001049,sd300b_plain_roll_next_subject_impostor_08_00001048_00001049,current_provenance_derived_negative,1.8439227273269578,1.8439227273269578,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_08_00001049_00001051,sd300b_plain_roll_next_subject_impostor_08_00001049_00001051,current_provenance_derived_negative,0.780132517390991,0.780132517390991,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001000_00001001,sd300b_plain_roll_next_subject_impostor_09_00001000_00001001,current_provenance_derived_negative,3.166219598792235,3.166219598792235,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001001_00001002,sd300b_plain_roll_next_subject_impostor_09_00001001_00001002,current_provenance_derived_negative,0.21705398274917043,0.21705398274917043,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001002_00001003,sd300b_plain_roll_next_subject_impostor_09_00001002_00001003,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001003_00001004,sd300b_plain_roll_next_subject_impostor_09_00001003_00001004,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001004_00001005,sd300b_plain_roll_next_subject_impostor_09_00001004_00001005,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001005_00001006,sd300b_plain_roll_next_subject_impostor_09_00001005_00001006,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001006_00001007,sd300b_plain_roll_next_subject_impostor_09_00001006_00001007,current_provenance_derived_negative,1.3724117045314972,1.3724117045314972,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001007_00001008,sd300b_plain_roll_next_subject_impostor_09_00001007_00001008,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001008_00001009,sd300b_plain_roll_next_subject_impostor_09_00001008_00001009,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001009_00001010,sd300b_plain_roll_next_subject_impostor_09_00001009_00001010,current_provenance_derived_negative,0.4983277509539895,0.4983277509539895,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001010_00001011,sd300b_plain_roll_next_subject_impostor_09_00001010_00001011,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001011_00001012,sd300b_plain_roll_next_subject_impostor_09_00001011_00001012,current_provenance_derived_negative,3.352501279393589,3.352501279393589,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001012_00001013,sd300b_plain_roll_next_subject_impostor_09_00001012_00001013,current_provenance_derived_negative,1.2499870389028733,1.2499870389028733,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001013_00001014,sd300b_plain_roll_next_subject_impostor_09_00001013_00001014,current_provenance_derived_negative,2.4082758890002056,2.4082758890002056,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001014_00001015,sd300b_plain_roll_next_subject_impostor_09_00001014_00001015,current_provenance_derived_negative,0.8558934730395559,0.8558934730395559,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001015_00001016,sd300b_plain_roll_next_subject_impostor_09_00001015_00001016,current_provenance_derived_negative,7.419501637676156,7.419501637676156,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001016_00001017,sd300b_plain_roll_next_subject_impostor_09_00001016_00001017,current_provenance_derived_negative,2.768238877436597,2.768238877436597,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001017_00001018,sd300b_plain_roll_next_subject_impostor_09_00001017_00001018,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001018_00001019,sd300b_plain_roll_next_subject_impostor_09_00001018_00001019,current_provenance_derived_negative,0.9379511585204875,0.9379511585204875,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001019_00001020,sd300b_plain_roll_next_subject_impostor_09_00001019_00001020,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001020_00001021,sd300b_plain_roll_next_subject_impostor_09_00001020_00001021,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001021_00001022,sd300b_plain_roll_next_subject_impostor_09_00001021_00001022,current_provenance_derived_negative,0.0,0.0,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001022_00001023,sd300b_plain_roll_next_subject_impostor_09_00001022_00001023,current_provenance_derived_negative,0.43898895084446166,0.43898895084446166,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001023_00001024,sd300b_plain_roll_next_subject_impostor_09_00001023_00001024,current_provenance_derived_negative,1.8706290190380126,1.8706290190380126,0.0,true,true,true,true,true,true,true
sd300b/plain_roll_negative,sd300b,negative,sd300b_plain_roll_next_subject_impostor_09_00001024_00001025,sd300b_plain_roll_next_subject_impostor_09_00001024_00001025,current_provenance_derived_negative,4.5054408635361565,4.5054408635361565,0.0,true,true,true,true,true,true,true
