identity_key,subject_id,canonical_finger_position
00001803|01,00001803,1
00001803|02,00001803,2
00001803|03,00001803,3
00001803|04,00001803,4
00001803|05,00001803,5
00001803|06,00001803,6
00001803|07,00001803,7
00001803|08,00001803,8
00001803|09,00001803,9
00001803|10,00001803,10
00001804|01,00001804,1
00001804|02,00001804,2
00001804|03,00001804,3
00001804|04,00001804,4
00001804|05,00001804,5
00001804|06,00001804,6
00001804|07,00001804,7
00001804|08,00001804,8
00001804|09,00001804,9
00001804|10,00001804,10
00001805|01,00001805,1
00001805|02,00001805,2
00001805|03,00001805,3
00001805|04,00001805,4
00001805|05,00001805,5
00001805|06,00001805,6
00001805|07,00001805,7
00001805|08,00001805,8
00001805|09,00001805,9
00001805|10,00001805,10
00001806|01,00001806,1
00001806|02,00001806,2
00001806|03,00001806,3
00001806|04,00001806,4
00001806|05,00001806,5
00001806|06,00001806,6
00001806|07,00001806,7
00001806|08,00001806,8
00001806|09,00001806,9
00001806|10,00001806,10
00001807|01,00001807,1
00001807|02,00001807,2
00001807|03,00001807,3
00001807|04,00001807,4
00001807|05,00001807,5
00001807|06,00001807,6
00001807|07,00001807,7
00001807|08,00001807,8
00001807|09,00001807,9
00001807|10,00001807,10
00001808|01,00001808,1
00001808|02,00001808,2
00001808|03,00001808,3
00001808|04,00001808,4
00001808|05,00001808,5
00001808|06,00001808,6
00001808|07,00001808,7
00001808|08,00001808,8
00001808|09,00001808,9
00001808|10,00001808,10
00001809|01,00001809,1
00001809|02,00001809,2
00001809|03,00001809,3
00001809|04,00001809,4
00001809|05,00001809,5
00001809|06,00001809,6
00001809|07,00001809,7
00001809|08,00001809,8
00001809|09,00001809,9
00001809|10,00001809,10
00001810|01,00001810,1
00001810|02,00001810,2
00001810|03,00001810,3
00001810|04,00001810,4
00001810|05,00001810,5
00001810|06,00001810,6
00001810|07,00001810,7
00001810|08,00001810,8
00001810|09,00001810,9
00001810|10,00001810,10
00001811|01,00001811,1
00001811|02,00001811,2
00001811|03,00001811,3
00001811|04,00001811,4
00001811|05,00001811,5
00001811|06,00001811,6
00001811|07,00001811,7
00001811|08,00001811,8
00001811|09,00001811,9
00001811|10,00001811,10
00001812|01,00001812,1
00001812|02,00001812,2
00001812|03,00001812,3
00001812|04,00001812,4
00001812|05,00001812,5
00001812|06,00001812,6
00001812|07,00001812,7
00001812|08,00001812,8
00001812|09,00001812,9
00001812|10,00001812,10
00001813|01,00001813,1
00001813|02,00001813,2
00001813|03,00001813,3
00001813|04,00001813,4
00001813|05,00001813,5
00001813|06,00001813,6
00001813|07,00001813,7
00001813|08,00001813,8
00001813|09,00001813,9
00001813|10,00001813,10
00001814|01,00001814,1
00001814|02,00001814,2
00001814|03,00001814,3
00001814|04,00001814,4
00001814|05,00001814,5
00001814|06,00001814,6
00001814|07,00001814,7
00001814|08,00001814,8
00001814|09,00001814,9
00001814|10,00001814,10
00001815|01,00001815,1
00001815|02,00001815,2
00001815|03,00001815,3
00001815|04,00001815,4
00001815|05,00001815,5
00001815|06,00001815,6
00001815|07,00001815,7
00001815|08,00001815,8
00001815|09,00001815,9
00001815|10,00001815,10
00001816|01,00001816,1
00001816|02,00001816,2
00001816|03,00001816,3
00001816|04,00001816,4
00001816|05,00001816,5
00001816|06,00001816,6
00001816|07,00001816,7
00001816|08,00001816,8
00001816|09,00001816,9
00001816|10,00001816,10
00001817|01,00001817,1
00001817|02,00001817,2
00001817|03,00001817,3
00001817|04,00001817,4
00001817|05,00001817,5
00001817|06,00001817,6
00001817|07,00001817,7
00001817|08,00001817,8
00001817|09,00001817,9
00001817|10,00001817,10
00001818|01,00001818,1
00001818|02,00001818,2
00001818|03,00001818,3
00001818|04,00001818,4
00001818|05,00001818,5
00001818|06,00001818,6
00001818|07,00001818,7
00001818|08,00001818,8
00001818|09,00001818,9
00001818|10,00001818,10
00001819|01,00001819,1
00001819|02,00001819,2
00001819|03,00001819,3
00001819|04,00001819,4
00001819|05,00001819,5
00001819|06,00001819,6
00001819|07,00001819,7
00001819|08,00001819,8
00001819|09,00001819,9
00001819|10,00001819,10
00001820|01,00001820,1
00001820|02,00001820,2
00001820|03,00001820,3
00001820|04,00001820,4
00001820|05,00001820,5
00001820|06,00001820,6
00001820|07,00001820,7
00001820|08,00001820,8
00001820|09,00001820,9
00001820|10,00001820,10
00001821|01,00001821,1
00001821|02,00001821,2
00001821|03,00001821,3
00001821|04,00001821,4
00001821|05,00001821,5
00001821|06,00001821,6
00001821|07,00001821,7
00001821|08,00001821,8
00001821|09,00001821,9
00001821|10,00001821,10
00001822|01,00001822,1
00001822|02,00001822,2
00001822|03,00001822,3
00001822|04,00001822,4
00001822|05,00001822,5
00001822|06,00001822,6
00001822|07,00001822,7
00001822|08,00001822,8
00001822|09,00001822,9
00001822|10,00001822,10
00001823|01,00001823,1
00001823|02,00001823,2
00001823|03,00001823,3
00001823|04,00001823,4
00001823|05,00001823,5
00001823|06,00001823,6
00001823|07,00001823,7
00001823|08,00001823,8
00001823|09,00001823,9
00001823|10,00001823,10
00001824|01,00001824,1
00001824|02,00001824,2
00001824|03,00001824,3
00001824|04,00001824,4
00001824|05,00001824,5
00001824|06,00001824,6
00001824|07,00001824,7
00001824|08,00001824,8
00001824|09,00001824,9
00001824|10,00001824,10
00001825|01,00001825,1
00001825|02,00001825,2
00001825|03,00001825,3
00001825|04,00001825,4
00001825|05,00001825,5
00001825|06,00001825,6
00001825|07,00001825,7
00001825|08,00001825,8
00001825|09,00001825,9
00001825|10,00001825,10
00001826|01,00001826,1
00001826|02,00001826,2
00001826|03,00001826,3
00001826|04,00001826,4
00001826|05,00001826,5
00001826|06,00001826,6
00001826|07,00001826,7
00001826|08,00001826,8
00001826|09,00001826,9
00001826|10,00001826,10
00001827|01,00001827,1
00001827|02,00001827,2
00001827|03,00001827,3
00001827|04,00001827,4
00001827|05,00001827,5
00001827|06,00001827,6
00001827|07,00001827,7
00001827|08,00001827,8
00001827|09,00001827,9
00001827|10,00001827,10
00001828|01,00001828,1
00001828|02,00001828,2
00001828|03,00001828,3
00001828|04,00001828,4
00001828|05,00001828,5
00001828|06,00001828,6
00001828|07,00001828,7
00001828|08,00001828,8
00001828|09,00001828,9
00001828|10,00001828,10
00001829|01,00001829,1
00001829|02,00001829,2
00001829|03,00001829,3
00001829|04,00001829,4
00001829|05,00001829,5
00001829|06,00001829,6
00001829|07,00001829,7
00001829|08,00001829,8
00001829|09,00001829,9
00001829|10,00001829,10
00001830|01,00001830,1
00001830|02,00001830,2
00001830|03,00001830,3
00001830|04,00001830,4
00001830|05,00001830,5
00001830|06,00001830,6
00001830|07,00001830,7
00001830|08,00001830,8
00001830|09,00001830,9
00001830|10,00001830,10
00001831|01,00001831,1
00001831|02,00001831,2
00001831|03,00001831,3
00001831|04,00001831,4
00001831|05,00001831,5
00001831|06,00001831,6
00001831|07,00001831,7
00001831|08,00001831,8
00001831|09,00001831,9
00001831|10,00001831,10
00001832|01,00001832,1
00001832|02,00001832,2
00001832|03,00001832,3
00001832|04,00001832,4
00001832|05,00001832,5
00001832|06,00001832,6
00001832|07,00001832,7
00001832|08,00001832,8
00001832|09,00001832,9
00001832|10,00001832,10
00001833|01,00001833,1
00001833|02,00001833,2
00001833|03,00001833,3
00001833|04,00001833,4
00001833|05,00001833,5
00001833|06,00001833,6
00001833|07,00001833,7
00001833|08,00001833,8
00001833|09,00001833,9
00001833|10,00001833,10
00001834|01,00001834,1
00001834|02,00001834,2
00001834|03,00001834,3
00001834|04,00001834,4
00001834|05,00001834,5
00001834|06,00001834,6
00001834|07,00001834,7
00001834|08,00001834,8
00001834|09,00001834,9
00001834|10,00001834,10
00001835|01,00001835,1
00001835|02,00001835,2
00001835|03,00001835,3
00001835|04,00001835,4
00001835|05,00001835,5
00001835|06,00001835,6
00001835|07,00001835,7
00001835|08,00001835,8
00001835|09,00001835,9
00001835|10,00001835,10
00001836|01,00001836,1
00001836|02,00001836,2
00001836|03,00001836,3
00001836|04,00001836,4
00001836|05,00001836,5
00001836|06,00001836,6
00001836|07,00001836,7
00001836|08,00001836,8
00001836|09,00001836,9
00001836|10,00001836,10
00001837|01,00001837,1
00001837|02,00001837,2
00001837|03,00001837,3
00001837|04,00001837,4
00001837|05,00001837,5
00001837|06,00001837,6
00001837|07,00001837,7
00001837|08,00001837,8
00001837|09,00001837,9
00001837|10,00001837,10
00001838|01,00001838,1
00001838|02,00001838,2
00001838|03,00001838,3
00001838|04,00001838,4
00001838|05,00001838,5
00001838|06,00001838,6
00001838|07,00001838,7
00001838|08,00001838,8
00001838|09,00001838,9
00001838|10,00001838,10
00001839|01,00001839,1
00001839|02,00001839,2
00001839|03,00001839,3
00001839|04,00001839,4
00001839|05,00001839,5
00001839|06,00001839,6
00001839|07,00001839,7
00001839|08,00001839,8
00001839|09,00001839,9
00001839|10,00001839,10
00001840|01,00001840,1
00001840|02,00001840,2
00001840|03,00001840,3
00001840|04,00001840,4
00001840|05,00001840,5
00001840|06,00001840,6
00001840|07,00001840,7
00001840|08,00001840,8
00001840|09,00001840,9
00001840|10,00001840,10
00001841|01,00001841,1
00001841|02,00001841,2
00001841|03,00001841,3
00001841|04,00001841,4
00001841|05,00001841,5
00001841|06,00001841,6
00001841|07,00001841,7
00001841|08,00001841,8
00001841|10,00001841,10
00001842|01,00001842,1
00001842|02,00001842,2
00001842|03,00001842,3
00001842|04,00001842,4
00001842|05,00001842,5
00001842|06,00001842,6
00001842|07,00001842,7
00001842|08,00001842,8
00001842|09,00001842,9
00001842|10,00001842,10
00001843|01,00001843,1
00001843|02,00001843,2
00001843|03,00001843,3
00001843|04,00001843,4
00001843|05,00001843,5
00001843|06,00001843,6
00001843|07,00001843,7
00001843|08,00001843,8
00001843|09,00001843,9
00001843|10,00001843,10
00001844|01,00001844,1
00001844|02,00001844,2
00001844|03,00001844,3
00001844|04,00001844,4
00001844|05,00001844,5
00001844|06,00001844,6
00001844|07,00001844,7
00001844|08,00001844,8
00001844|09,00001844,9
00001844|10,00001844,10
00001845|01,00001845,1
00001845|02,00001845,2
00001845|03,00001845,3
00001845|04,00001845,4
00001845|05,00001845,5
00001845|06,00001845,6
00001845|07,00001845,7
00001845|08,00001845,8
00001845|09,00001845,9
00001845|10,00001845,10
00001846|01,00001846,1
00001846|02,00001846,2
00001846|03,00001846,3
00001846|04,00001846,4
00001846|05,00001846,5
00001846|06,00001846,6
00001846|07,00001846,7
00001846|08,00001846,8
00001846|09,00001846,9
00001846|10,00001846,10
00001847|01,00001847,1
00001847|02,00001847,2
00001847|03,00001847,3
00001847|04,00001847,4
00001847|05,00001847,5
00001847|06,00001847,6
00001847|07,00001847,7
00001847|08,00001847,8
00001847|09,00001847,9
00001847|10,00001847,10
00001848|01,00001848,1
00001848|02,00001848,2
00001848|03,00001848,3
00001848|04,00001848,4
00001848|05,00001848,5
00001848|06,00001848,6
00001848|07,00001848,7
00001848|08,00001848,8
00001848|09,00001848,9
00001848|10,00001848,10
00001849|01,00001849,1
00001849|02,00001849,2
00001849|03,00001849,3
00001849|04,00001849,4
00001849|05,00001849,5
00001849|06,00001849,6
00001849|07,00001849,7
00001849|08,00001849,8
00001849|09,00001849,9
00001849|10,00001849,10
00001850|01,00001850,1
00001850|02,00001850,2
00001850|03,00001850,3
00001850|04,00001850,4
00001850|05,00001850,5
00001850|06,00001850,6
00001850|07,00001850,7
00001850|08,00001850,8
00001850|09,00001850,9
00001850|10,00001850,10
00001851|01,00001851,1
00001851|02,00001851,2
00001851|03,00001851,3
00001851|04,00001851,4
00001851|05,00001851,5
00001851|06,00001851,6
00001851|07,00001851,7
00001851|08,00001851,8
00001851|09,00001851,9
00001851|10,00001851,10
00001852|01,00001852,1
00001852|02,00001852,2
00001852|03,00001852,3
00001852|04,00001852,4
00001852|05,00001852,5
00001852|06,00001852,6
00001852|07,00001852,7
00001852|08,00001852,8
00001852|09,00001852,9
00001852|10,00001852,10
00001853|01,00001853,1
00001853|02,00001853,2
00001853|03,00001853,3
00001853|04,00001853,4
00001853|05,00001853,5
00001853|06,00001853,6
00001853|07,00001853,7
00001853|08,00001853,8
00001853|09,00001853,9
00001853|10,00001853,10
00001854|01,00001854,1
00001854|02,00001854,2
00001854|03,00001854,3
00001854|04,00001854,4
00001854|05,00001854,5
00001854|06,00001854,6
00001854|07,00001854,7
00001854|08,00001854,8
00001854|09,00001854,9
00001854|10,00001854,10
00001855|01,00001855,1
00001855|02,00001855,2
00001855|03,00001855,3
00001855|04,00001855,4
00001855|05,00001855,5
00001855|06,00001855,6
00001855|07,00001855,7
00001855|08,00001855,8
00001855|09,00001855,9
00001855|10,00001855,10
00001856|01,00001856,1
00001856|02,00001856,2
00001856|03,00001856,3
00001856|04,00001856,4
00001856|05,00001856,5
00001856|06,00001856,6
00001856|07,00001856,7
00001856|08,00001856,8
00001856|09,00001856,9
00001856|10,00001856,10
00001857|01,00001857,1
00001857|02,00001857,2
00001857|03,00001857,3
00001857|04,00001857,4
00001857|05,00001857,5
00001857|06,00001857,6
00001857|07,00001857,7
00001857|08,00001857,8
00001857|09,00001857,9
00001857|10,00001857,10
00001858|01,00001858,1
00001858|02,00001858,2
00001858|03,00001858,3
00001858|04,00001858,4
00001858|05,00001858,5
00001858|06,00001858,6
00001858|07,00001858,7
00001858|08,00001858,8
00001858|09,00001858,9
00001858|10,00001858,10
00001859|01,00001859,1
00001859|02,00001859,2
00001859|03,00001859,3
00001859|04,00001859,4
00001859|05,00001859,5
00001859|06,00001859,6
00001859|07,00001859,7
00001859|08,00001859,8
00001859|09,00001859,9
00001859|10,00001859,10
00001860|01,00001860,1
00001860|02,00001860,2
00001860|03,00001860,3
00001860|04,00001860,4
00001860|05,00001860,5
00001860|06,00001860,6
00001860|07,00001860,7
00001860|08,00001860,8
00001860|09,00001860,9
00001860|10,00001860,10
00001861|01,00001861,1
00001861|02,00001861,2
00001861|03,00001861,3
00001861|04,00001861,4
00001861|05,00001861,5
00001861|06,00001861,6
00001861|07,00001861,7
00001861|08,00001861,8
00001861|09,00001861,9
00001861|10,00001861,10
00001862|01,00001862,1
00001862|02,00001862,2
00001862|04,00001862,4
00001862|05,00001862,5
00001862|06,00001862,6
00001862|07,00001862,7
00001862|09,00001862,9
00001862|10,00001862,10
00001863|01,00001863,1
00001863|02,00001863,2
00001863|03,00001863,3
00001863|04,00001863,4
00001863|05,00001863,5
00001863|06,00001863,6
00001863|07,00001863,7
00001863|08,00001863,8
00001863|09,00001863,9
00001863|10,00001863,10
00001864|01,00001864,1
00001864|02,00001864,2
00001864|03,00001864,3
00001864|04,00001864,4
00001864|05,00001864,5
00001864|06,00001864,6
00001864|07,00001864,7
00001864|08,00001864,8
00001864|09,00001864,9
00001864|10,00001864,10
00001865|01,00001865,1
00001865|02,00001865,2
00001865|03,00001865,3
00001865|04,00001865,4
00001865|05,00001865,5
00001865|06,00001865,6
00001865|07,00001865,7
00001865|08,00001865,8
00001865|09,00001865,9
00001865|10,00001865,10
00001866|01,00001866,1
00001866|02,00001866,2
00001866|03,00001866,3
00001866|04,00001866,4
00001866|05,00001866,5
00001866|06,00001866,6
00001866|07,00001866,7
00001866|08,00001866,8
00001866|09,00001866,9
00001866|10,00001866,10
00001867|01,00001867,1
00001867|02,00001867,2
00001867|03,00001867,3
00001867|04,00001867,4
00001867|05,00001867,5
00001867|06,00001867,6
00001867|07,00001867,7
00001867|08,00001867,8
00001867|09,00001867,9
00001867|10,00001867,10
00001868|01,00001868,1
00001868|02,00001868,2
00001868|03,00001868,3
00001868|04,00001868,4
00001868|05,00001868,5
00001868|06,00001868,6
00001868|07,00001868,7
00001868|08,00001868,8
00001868|09,00001868,9
00001868|10,00001868,10
00001869|01,00001869,1
00001869|02,00001869,2
00001869|03,00001869,3
00001869|04,00001869,4
00001869|05,00001869,5
00001869|06,00001869,6
00001869|07,00001869,7
00001869|08,00001869,8
00001869|09,00001869,9
00001869|10,00001869,10
00001870|01,00001870,1
00001870|02,00001870,2
00001870|03,00001870,3
00001870|04,00001870,4
00001870|05,00001870,5
00001870|06,00001870,6
00001870|07,00001870,7
00001870|08,00001870,8
00001870|09,00001870,9
00001870|10,00001870,10
00001871|01,00001871,1
00001871|02,00001871,2
00001871|03,00001871,3
00001871|04,00001871,4
00001871|05,00001871,5
00001871|06,00001871,6
00001871|07,00001871,7
00001871|08,00001871,8
00001871|09,00001871,9
00001871|10,00001871,10
00001872|01,00001872,1
00001872|02,00001872,2
00001872|03,00001872,3
00001872|04,00001872,4
00001872|05,00001872,5
00001872|06,00001872,6
00001872|07,00001872,7
00001872|08,00001872,8
00001872|09,00001872,9
00001872|10,00001872,10
00001873|01,00001873,1
00001873|02,00001873,2
00001873|03,00001873,3
00001873|04,00001873,4
00001873|05,00001873,5
00001873|06,00001873,6
00001873|07,00001873,7
00001873|08,00001873,8
00001873|09,00001873,9
00001873|10,00001873,10
00001874|01,00001874,1
00001874|02,00001874,2
00001874|03,00001874,3
00001874|04,00001874,4
00001874|05,00001874,5
00001874|06,00001874,6
00001874|07,00001874,7
00001874|08,00001874,8
00001874|09,00001874,9
00001874|10,00001874,10
00001875|01,00001875,1
00001875|02,00001875,2
00001875|03,00001875,3
00001875|04,00001875,4
00001875|05,00001875,5
00001875|06,00001875,6
00001875|07,00001875,7
00001875|08,00001875,8
00001875|09,00001875,9
00001875|10,00001875,10
00001876|01,00001876,1
00001876|02,00001876,2
00001876|03,00001876,3
00001876|04,00001876,4
00001876|05,00001876,5
00001876|06,00001876,6
00001876|07,00001876,7
00001876|08,00001876,8
00001876|09,00001876,9
00001876|10,00001876,10
00001877|01,00001877,1
00001877|02,00001877,2
00001877|03,00001877,3
00001877|04,00001877,4
00001877|05,00001877,5
00001877|06,00001877,6
00001877|07,00001877,7
00001877|08,00001877,8
00001877|09,00001877,9
00001877|10,00001877,10
00001878|01,00001878,1
00001878|02,00001878,2
00001878|03,00001878,3
00001878|04,00001878,4
00001878|05,00001878,5
00001878|06,00001878,6
00001878|07,00001878,7
00001878|08,00001878,8
00001878|09,00001878,9
00001878|10,00001878,10
00001879|01,00001879,1
00001879|02,00001879,2
00001879|03,00001879,3
00001879|04,00001879,4
00001879|05,00001879,5
00001879|06,00001879,6
00001879|07,00001879,7
00001879|08,00001879,8
00001879|09,00001879,9
00001879|10,00001879,10
00001880|01,00001880,1
00001880|02,00001880,2
00001880|03,00001880,3
00001880|04,00001880,4
00001880|05,00001880,5
00001880|06,00001880,6
00001880|07,00001880,7
00001880|08,00001880,8
00001880|09,00001880,9
00001880|10,00001880,10
00001881|01,00001881,1
00001881|02,00001881,2
00001881|03,00001881,3
00001881|04,00001881,4
00001881|05,00001881,5
00001881|06,00001881,6
