negative_pair_id,dataset,protocol,pair_label,canonical_finger_position,subject_id_a,subject_id_b,ppi,path_a,path_b,raw_frgp_a,raw_frgp_b,source_plain_pair_id,source_roll_pair_id,plain_group_index,roll_group_index,shift
sd300b_plain_roll_next_subject_impostor_08_00001595_00001596,sd300b,plain_roll_next_subject_impostor,impostor,8,00001595,00001596,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001595_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001596_roll_1000_08.png,8,8,sd300b_plain_roll_00001595_08,sd300b_plain_roll_00001596_08,588,589,1
sd300b_plain_roll_next_subject_impostor_08_00001596_00001597,sd300b,plain_roll_next_subject_impostor,impostor,8,00001596,00001597,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001596_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001597_roll_1000_08.png,8,8,sd300b_plain_roll_00001596_08,sd300b_plain_roll_00001597_08,589,590,1
sd300b_plain_roll_next_subject_impostor_08_00001597_00001598,sd300b,plain_roll_next_subject_impostor,impostor,8,00001597,00001598,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001597_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001598_roll_1000_08.png,8,8,sd300b_plain_roll_00001597_08,sd300b_plain_roll_00001598_08,590,591,1
sd300b_plain_roll_next_subject_impostor_08_00001598_00001599,sd300b,plain_roll_next_subject_impostor,impostor,8,00001598,00001599,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001598_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001599_roll_1000_08.png,8,8,sd300b_plain_roll_00001598_08,sd300b_plain_roll_00001599_08,591,592,1
sd300b_plain_roll_next_subject_impostor_08_00001599_00001600,sd300b,plain_roll_next_subject_impostor,impostor,8,00001599,00001600,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001599_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001600_roll_1000_08.png,8,8,sd300b_plain_roll_00001599_08,sd300b_plain_roll_00001600_08,592,593,1
sd300b_plain_roll_next_subject_impostor_08_00001600_00001601,sd300b,plain_roll_next_subject_impostor,impostor,8,00001600,00001601,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001600_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001601_roll_1000_08.png,8,8,sd300b_plain_roll_00001600_08,sd300b_plain_roll_00001601_08,593,594,1
sd300b_plain_roll_next_subject_impostor_08_00001601_00001602,sd300b,plain_roll_next_subject_impostor,impostor,8,00001601,00001602,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001601_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001602_roll_1000_08.png,8,8,sd300b_plain_roll_00001601_08,sd300b_plain_roll_00001602_08,594,595,1
sd300b_plain_roll_next_subject_impostor_08_00001602_00001603,sd300b,plain_roll_next_subject_impostor,impostor,8,00001602,00001603,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001602_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001603_roll_1000_08.png,8,8,sd300b_plain_roll_00001602_08,sd300b_plain_roll_00001603_08,595,596,1
sd300b_plain_roll_next_subject_impostor_08_00001603_00001604,sd300b,plain_roll_next_subject_impostor,impostor,8,00001603,00001604,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001603_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001604_roll_1000_08.png,8,8,sd300b_plain_roll_00001603_08,sd300b_plain_roll_00001604_08,596,597,1
sd300b_plain_roll_next_subject_impostor_08_00001604_00001605,sd300b,plain_roll_next_subject_impostor,impostor,8,00001604,00001605,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001604_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001605_roll_1000_08.png,8,8,sd300b_plain_roll_00001604_08,sd300b_plain_roll_00001605_08,597,598,1
sd300b_plain_roll_next_subject_impostor_08_00001605_00001606,sd300b,plain_roll_next_subject_impostor,impostor,8,00001605,00001606,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001605_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001606_roll_1000_08.png,8,8,sd300b_plain_roll_00001605_08,sd300b_plain_roll_00001606_08,598,599,1
sd300b_plain_roll_next_subject_impostor_08_00001606_00001607,sd300b,plain_roll_next_subject_impostor,impostor,8,00001606,00001607,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001606_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001607_roll_1000_08.png,8,8,sd300b_plain_roll_00001606_08,sd300b_plain_roll_00001607_08,599,600,1
sd300b_plain_roll_next_subject_impostor_08_00001607_00001608,sd300b,plain_roll_next_subject_impostor,impostor,8,00001607,00001608,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001607_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001608_roll_1000_08.png,8,8,sd300b_plain_roll_00001607_08,sd300b_plain_roll_00001608_08,600,601,1
sd300b_plain_roll_next_subject_impostor_08_00001608_00001609,sd300b,plain_roll_next_subject_impostor,impostor,8,00001608,00001609,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001608_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001609_roll_1000_08.png,8,8,sd300b_plain_roll_00001608_08,sd300b_plain_roll_00001609_08,601,602,1
sd300b_plain_roll_next_subject_impostor_08_00001609_00001610,sd300b,plain_roll_next_subject_impostor,impostor,8,00001609,00001610,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001609_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001610_roll_1000_08.png,8,8,sd300b_plain_roll_00001609_08,sd300b_plain_roll_00001610_08,602,603,1
sd300b_plain_roll_next_subject_impostor_08_00001610_00001611,sd300b,plain_roll_next_subject_impostor,impostor,8,00001610,00001611,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001610_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001611_roll_1000_08.png,8,8,sd300b_plain_roll_00001610_08,sd300b_plain_roll_00001611_08,603,604,1
sd300b_plain_roll_next_subject_impostor_08_00001611_00001612,sd300b,plain_roll_next_subject_impostor,impostor,8,00001611,00001612,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001611_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001612_roll_1000_08.png,8,8,sd300b_plain_roll_00001611_08,sd300b_plain_roll_00001612_08,604,605,1
sd300b_plain_roll_next_subject_impostor_08_00001612_00001613,sd300b,plain_roll_next_subject_impostor,impostor,8,00001612,00001613,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001612_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001613_roll_1000_08.png,8,8,sd300b_plain_roll_00001612_08,sd300b_plain_roll_00001613_08,605,606,1
sd300b_plain_roll_next_subject_impostor_08_00001613_00001614,sd300b,plain_roll_next_subject_impostor,impostor,8,00001613,00001614,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001613_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001614_roll_1000_08.png,8,8,sd300b_plain_roll_00001613_08,sd300b_plain_roll_00001614_08,606,607,1
sd300b_plain_roll_next_subject_impostor_08_00001614_00001615,sd300b,plain_roll_next_subject_impostor,impostor,8,00001614,00001615,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001614_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001615_roll_1000_08.png,8,8,sd300b_plain_roll_00001614_08,sd300b_plain_roll_00001615_08,607,608,1
sd300b_plain_roll_next_subject_impostor_08_00001615_00001616,sd300b,plain_roll_next_subject_impostor,impostor,8,00001615,00001616,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001615_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001616_roll_1000_08.png,8,8,sd300b_plain_roll_00001615_08,sd300b_plain_roll_00001616_08,608,609,1
sd300b_plain_roll_next_subject_impostor_08_00001616_00001617,sd300b,plain_roll_next_subject_impostor,impostor,8,00001616,00001617,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001616_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001617_roll_1000_08.png,8,8,sd300b_plain_roll_00001616_08,sd300b_plain_roll_00001617_08,609,610,1
sd300b_plain_roll_next_subject_impostor_08_00001617_00001618,sd300b,plain_roll_next_subject_impostor,impostor,8,00001617,00001618,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001617_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001618_roll_1000_08.png,8,8,sd300b_plain_roll_00001617_08,sd300b_plain_roll_00001618_08,610,611,1
sd300b_plain_roll_next_subject_impostor_08_00001618_00001619,sd300b,plain_roll_next_subject_impostor,impostor,8,00001618,00001619,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001618_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001619_roll_1000_08.png,8,8,sd300b_plain_roll_00001618_08,sd300b_plain_roll_00001619_08,611,612,1
sd300b_plain_roll_next_subject_impostor_08_00001619_00001620,sd300b,plain_roll_next_subject_impostor,impostor,8,00001619,00001620,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001619_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001620_roll_1000_08.png,8,8,sd300b_plain_roll_00001619_08,sd300b_plain_roll_00001620_08,612,613,1
sd300b_plain_roll_next_subject_impostor_08_00001620_00001621,sd300b,plain_roll_next_subject_impostor,impostor,8,00001620,00001621,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001620_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001621_roll_1000_08.png,8,8,sd300b_plain_roll_00001620_08,sd300b_plain_roll_00001621_08,613,614,1
sd300b_plain_roll_next_subject_impostor_08_00001621_00001622,sd300b,plain_roll_next_subject_impostor,impostor,8,00001621,00001622,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001621_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001622_roll_1000_08.png,8,8,sd300b_plain_roll_00001621_08,sd300b_plain_roll_00001622_08,614,615,1
sd300b_plain_roll_next_subject_impostor_08_00001622_00001624,sd300b,plain_roll_next_subject_impostor,impostor,8,00001622,00001624,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001622_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001624_roll_1000_08.png,8,8,sd300b_plain_roll_00001622_08,sd300b_plain_roll_00001624_08,615,616,1
sd300b_plain_roll_next_subject_impostor_08_00001624_00001625,sd300b,plain_roll_next_subject_impostor,impostor,8,00001624,00001625,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001624_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001625_roll_1000_08.png,8,8,sd300b_plain_roll_00001624_08,sd300b_plain_roll_00001625_08,616,617,1
sd300b_plain_roll_next_subject_impostor_08_00001625_00001626,sd300b,plain_roll_next_subject_impostor,impostor,8,00001625,00001626,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001625_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001626_roll_1000_08.png,8,8,sd300b_plain_roll_00001625_08,sd300b_plain_roll_00001626_08,617,618,1
sd300b_plain_roll_next_subject_impostor_08_00001626_00001627,sd300b,plain_roll_next_subject_impostor,impostor,8,00001626,00001627,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001626_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001627_roll_1000_08.png,8,8,sd300b_plain_roll_00001626_08,sd300b_plain_roll_00001627_08,618,619,1
sd300b_plain_roll_next_subject_impostor_08_00001627_00001628,sd300b,plain_roll_next_subject_impostor,impostor,8,00001627,00001628,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001627_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001628_roll_1000_08.png,8,8,sd300b_plain_roll_00001627_08,sd300b_plain_roll_00001628_08,619,620,1
sd300b_plain_roll_next_subject_impostor_08_00001628_00001629,sd300b,plain_roll_next_subject_impostor,impostor,8,00001628,00001629,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001628_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001629_roll_1000_08.png,8,8,sd300b_plain_roll_00001628_08,sd300b_plain_roll_00001629_08,620,621,1
sd300b_plain_roll_next_subject_impostor_08_00001629_00001630,sd300b,plain_roll_next_subject_impostor,impostor,8,00001629,00001630,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001629_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001630_roll_1000_08.png,8,8,sd300b_plain_roll_00001629_08,sd300b_plain_roll_00001630_08,621,622,1
sd300b_plain_roll_next_subject_impostor_08_00001630_00001631,sd300b,plain_roll_next_subject_impostor,impostor,8,00001630,00001631,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001630_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001631_roll_1000_08.png,8,8,sd300b_plain_roll_00001630_08,sd300b_plain_roll_00001631_08,622,623,1
sd300b_plain_roll_next_subject_impostor_08_00001631_00001632,sd300b,plain_roll_next_subject_impostor,impostor,8,00001631,00001632,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001631_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001632_roll_1000_08.png,8,8,sd300b_plain_roll_00001631_08,sd300b_plain_roll_00001632_08,623,624,1
sd300b_plain_roll_next_subject_impostor_08_00001632_00001633,sd300b,plain_roll_next_subject_impostor,impostor,8,00001632,00001633,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001632_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001633_roll_1000_08.png,8,8,sd300b_plain_roll_00001632_08,sd300b_plain_roll_00001633_08,624,625,1
sd300b_plain_roll_next_subject_impostor_08_00001633_00001634,sd300b,plain_roll_next_subject_impostor,impostor,8,00001633,00001634,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001633_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001634_roll_1000_08.png,8,8,sd300b_plain_roll_00001633_08,sd300b_plain_roll_00001634_08,625,626,1
sd300b_plain_roll_next_subject_impostor_08_00001634_00001635,sd300b,plain_roll_next_subject_impostor,impostor,8,00001634,00001635,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001634_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001635_roll_1000_08.png,8,8,sd300b_plain_roll_00001634_08,sd300b_plain_roll_00001635_08,626,627,1
sd300b_plain_roll_next_subject_impostor_08_00001635_00001636,sd300b,plain_roll_next_subject_impostor,impostor,8,00001635,00001636,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001635_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001636_roll_1000_08.png,8,8,sd300b_plain_roll_00001635_08,sd300b_plain_roll_00001636_08,627,628,1
sd300b_plain_roll_next_subject_impostor_08_00001636_00001637,sd300b,plain_roll_next_subject_impostor,impostor,8,00001636,00001637,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001636_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001637_roll_1000_08.png,8,8,sd300b_plain_roll_00001636_08,sd300b_plain_roll_00001637_08,628,629,1
sd300b_plain_roll_next_subject_impostor_08_00001637_00001638,sd300b,plain_roll_next_subject_impostor,impostor,8,00001637,00001638,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001637_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001638_roll_1000_08.png,8,8,sd300b_plain_roll_00001637_08,sd300b_plain_roll_00001638_08,629,630,1
sd300b_plain_roll_next_subject_impostor_08_00001638_00001639,sd300b,plain_roll_next_subject_impostor,impostor,8,00001638,00001639,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001638_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001639_roll_1000_08.png,8,8,sd300b_plain_roll_00001638_08,sd300b_plain_roll_00001639_08,630,631,1
sd300b_plain_roll_next_subject_impostor_08_00001639_00001640,sd300b,plain_roll_next_subject_impostor,impostor,8,00001639,00001640,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001639_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001640_roll_1000_08.png,8,8,sd300b_plain_roll_00001639_08,sd300b_plain_roll_00001640_08,631,632,1
sd300b_plain_roll_next_subject_impostor_08_00001640_00001641,sd300b,plain_roll_next_subject_impostor,impostor,8,00001640,00001641,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001640_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001641_roll_1000_08.png,8,8,sd300b_plain_roll_00001640_08,sd300b_plain_roll_00001641_08,632,633,1
sd300b_plain_roll_next_subject_impostor_08_00001641_00001642,sd300b,plain_roll_next_subject_impostor,impostor,8,00001641,00001642,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001641_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001642_roll_1000_08.png,8,8,sd300b_plain_roll_00001641_08,sd300b_plain_roll_00001642_08,633,634,1
sd300b_plain_roll_next_subject_impostor_08_00001642_00001643,sd300b,plain_roll_next_subject_impostor,impostor,8,00001642,00001643,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001642_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001643_roll_1000_08.png,8,8,sd300b_plain_roll_00001642_08,sd300b_plain_roll_00001643_08,634,635,1
sd300b_plain_roll_next_subject_impostor_08_00001643_00001644,sd300b,plain_roll_next_subject_impostor,impostor,8,00001643,00001644,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001643_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001644_roll_1000_08.png,8,8,sd300b_plain_roll_00001643_08,sd300b_plain_roll_00001644_08,635,636,1
sd300b_plain_roll_next_subject_impostor_08_00001644_00001645,sd300b,plain_roll_next_subject_impostor,impostor,8,00001644,00001645,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001644_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001645_roll_1000_08.png,8,8,sd300b_plain_roll_00001644_08,sd300b_plain_roll_00001645_08,636,637,1
sd300b_plain_roll_next_subject_impostor_08_00001645_00001646,sd300b,plain_roll_next_subject_impostor,impostor,8,00001645,00001646,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001645_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001646_roll_1000_08.png,8,8,sd300b_plain_roll_00001645_08,sd300b_plain_roll_00001646_08,637,638,1
sd300b_plain_roll_next_subject_impostor_08_00001646_00001647,sd300b,plain_roll_next_subject_impostor,impostor,8,00001646,00001647,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001646_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001647_roll_1000_08.png,8,8,sd300b_plain_roll_00001646_08,sd300b_plain_roll_00001647_08,638,639,1
sd300b_plain_roll_next_subject_impostor_08_00001647_00001648,sd300b,plain_roll_next_subject_impostor,impostor,8,00001647,00001648,1000,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001647_plain_1000_08.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001648_roll_1000_08.png,8,8,sd300b_plain_roll_00001647_08,sd300b_plain_roll_00001648_08,639,640,1
