negative_pair_id,dataset,protocol,canonical_finger_position,subject_id_a,subject_id_b,selection_index_a,selection_index_b,plain_group_index,roll_group_index,shift,ppi,raw_frgp_a,raw_frgp_b,path_a,path_b,source_plain_roll_pair_id_a,source_plain_roll_pair_id_b
sd300b_plain_roll_next_subject_impostor_09_00001042_00001043,sd300b,plain_roll_next_subject_impostor,9,00001042,00001043,418,428,42,43,1,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001042_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001043_roll_1000_09.png,sd300b_plain_roll_00001042_09,sd300b_plain_roll_00001043_09
sd300b_plain_roll_next_subject_impostor_09_00001043_00001045,sd300b,plain_roll_next_subject_impostor,9,00001043,00001045,428,446,43,44,1,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001043_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001045_roll_1000_09.png,sd300b_plain_roll_00001043_09,sd300b_plain_roll_00001045_09
sd300b_plain_roll_next_subject_impostor_09_00001045_00001046,sd300b,plain_roll_next_subject_impostor,9,00001045,00001046,446,455,44,45,1,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001045_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001046_roll_1000_09.png,sd300b_plain_roll_00001045_09,sd300b_plain_roll_00001046_09
sd300b_plain_roll_next_subject_impostor_09_00001046_00001047,sd300b,plain_roll_next_subject_impostor,9,00001046,00001047,455,464,45,46,1,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001046_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001047_roll_1000_09.png,sd300b_plain_roll_00001046_09,sd300b_plain_roll_00001047_09
sd300b_plain_roll_next_subject_impostor_09_00001047_00001048,sd300b,plain_roll_next_subject_impostor,9,00001047,00001048,464,474,46,47,1,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001047_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001048_roll_1000_09.png,sd300b_plain_roll_00001047_09,sd300b_plain_roll_00001048_09
sd300b_plain_roll_next_subject_impostor_09_00001048_00001049,sd300b,plain_roll_next_subject_impostor,9,00001048,00001049,474,484,47,48,1,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001048_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001049_roll_1000_09.png,sd300b_plain_roll_00001048_09,sd300b_plain_roll_00001049_09
sd300b_plain_roll_next_subject_impostor_09_00001049_00001051,sd300b,plain_roll_next_subject_impostor,9,00001049,00001051,484,498,48,49,1,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001049_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001051_roll_1000_09.png,sd300b_plain_roll_00001049_09,sd300b_plain_roll_00001051_09
sd300b_plain_roll_next_subject_impostor_09_00001051_00001000,sd300b,plain_roll_next_subject_impostor,9,00001051,00001000,498,9,49,0,1,1000,9,9,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001051_plain_1000_09.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001000_roll_1000_09.png,sd300b_plain_roll_00001051_09,sd300b_plain_roll_00001000_09
sd300b_plain_roll_next_subject_impostor_10_00001000_00001001,sd300b,plain_roll_next_subject_impostor,10,00001000,00001001,10,18,0,1,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001000_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001001_roll_1000_10.png,sd300b_plain_roll_00001000_10,sd300b_plain_roll_00001001_10
sd300b_plain_roll_next_subject_impostor_10_00001001_00001002,sd300b,plain_roll_next_subject_impostor,10,00001001,00001002,18,28,1,2,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001001_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001002_roll_1000_10.png,sd300b_plain_roll_00001001_10,sd300b_plain_roll_00001002_10
sd300b_plain_roll_next_subject_impostor_10_00001002_00001003,sd300b,plain_roll_next_subject_impostor,10,00001002,00001003,28,38,2,3,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001002_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001003_roll_1000_10.png,sd300b_plain_roll_00001002_10,sd300b_plain_roll_00001003_10
sd300b_plain_roll_next_subject_impostor_10_00001003_00001004,sd300b,plain_roll_next_subject_impostor,10,00001003,00001004,38,48,3,4,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001003_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001004_roll_1000_10.png,sd300b_plain_roll_00001003_10,sd300b_plain_roll_00001004_10
sd300b_plain_roll_next_subject_impostor_10_00001004_00001005,sd300b,plain_roll_next_subject_impostor,10,00001004,00001005,48,56,4,5,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001004_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001005_roll_1000_10.png,sd300b_plain_roll_00001004_10,sd300b_plain_roll_00001005_10
sd300b_plain_roll_next_subject_impostor_10_00001005_00001006,sd300b,plain_roll_next_subject_impostor,10,00001005,00001006,56,66,5,6,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001005_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001006_roll_1000_10.png,sd300b_plain_roll_00001005_10,sd300b_plain_roll_00001006_10
sd300b_plain_roll_next_subject_impostor_10_00001006_00001007,sd300b,plain_roll_next_subject_impostor,10,00001006,00001007,66,76,6,7,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001006_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001007_roll_1000_10.png,sd300b_plain_roll_00001006_10,sd300b_plain_roll_00001007_10
sd300b_plain_roll_next_subject_impostor_10_00001007_00001008,sd300b,plain_roll_next_subject_impostor,10,00001007,00001008,76,86,7,8,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001007_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001008_roll_1000_10.png,sd300b_plain_roll_00001007_10,sd300b_plain_roll_00001008_10
sd300b_plain_roll_next_subject_impostor_10_00001008_00001009,sd300b,plain_roll_next_subject_impostor,10,00001008,00001009,86,96,8,9,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001008_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001009_roll_1000_10.png,sd300b_plain_roll_00001008_10,sd300b_plain_roll_00001009_10
sd300b_plain_roll_next_subject_impostor_10_00001009_00001010,sd300b,plain_roll_next_subject_impostor,10,00001009,00001010,96,106,9,10,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001009_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001010_roll_1000_10.png,sd300b_plain_roll_00001009_10,sd300b_plain_roll_00001010_10
sd300b_plain_roll_next_subject_impostor_10_00001010_00001011,sd300b,plain_roll_next_subject_impostor,10,00001010,00001011,106,116,10,11,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001010_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001011_roll_1000_10.png,sd300b_plain_roll_00001010_10,sd300b_plain_roll_00001011_10
sd300b_plain_roll_next_subject_impostor_10_00001011_00001012,sd300b,plain_roll_next_subject_impostor,10,00001011,00001012,116,126,11,12,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001011_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001012_roll_1000_10.png,sd300b_plain_roll_00001011_10,sd300b_plain_roll_00001012_10
sd300b_plain_roll_next_subject_impostor_10_00001012_00001013,sd300b,plain_roll_next_subject_impostor,10,00001012,00001013,126,136,12,13,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001012_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001013_roll_1000_10.png,sd300b_plain_roll_00001012_10,sd300b_plain_roll_00001013_10
sd300b_plain_roll_next_subject_impostor_10_00001013_00001014,sd300b,plain_roll_next_subject_impostor,10,00001013,00001014,136,146,13,14,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001013_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001014_roll_1000_10.png,sd300b_plain_roll_00001013_10,sd300b_plain_roll_00001014_10
sd300b_plain_roll_next_subject_impostor_10_00001014_00001015,sd300b,plain_roll_next_subject_impostor,10,00001014,00001015,146,156,14,15,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001014_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001015_roll_1000_10.png,sd300b_plain_roll_00001014_10,sd300b_plain_roll_00001015_10
sd300b_plain_roll_next_subject_impostor_10_00001015_00001016,sd300b,plain_roll_next_subject_impostor,10,00001015,00001016,156,166,15,16,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001015_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001016_roll_1000_10.png,sd300b_plain_roll_00001015_10,sd300b_plain_roll_00001016_10
sd300b_plain_roll_next_subject_impostor_10_00001016_00001017,sd300b,plain_roll_next_subject_impostor,10,00001016,00001017,166,176,16,17,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001016_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001017_roll_1000_10.png,sd300b_plain_roll_00001016_10,sd300b_plain_roll_00001017_10
sd300b_plain_roll_next_subject_impostor_10_00001017_00001018,sd300b,plain_roll_next_subject_impostor,10,00001017,00001018,176,186,17,18,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001017_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001018_roll_1000_10.png,sd300b_plain_roll_00001017_10,sd300b_plain_roll_00001018_10
sd300b_plain_roll_next_subject_impostor_10_00001018_00001020,sd300b,plain_roll_next_subject_impostor,10,00001018,00001020,186,203,18,19,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001018_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001020_roll_1000_10.png,sd300b_plain_roll_00001018_10,sd300b_plain_roll_00001020_10
sd300b_plain_roll_next_subject_impostor_10_00001020_00001021,sd300b,plain_roll_next_subject_impostor,10,00001020,00001021,203,212,19,20,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001020_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001021_roll_1000_10.png,sd300b_plain_roll_00001020_10,sd300b_plain_roll_00001021_10
sd300b_plain_roll_next_subject_impostor_10_00001021_00001022,sd300b,plain_roll_next_subject_impostor,10,00001021,00001022,212,222,20,21,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001021_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001022_roll_1000_10.png,sd300b_plain_roll_00001021_10,sd300b_plain_roll_00001022_10
sd300b_plain_roll_next_subject_impostor_10_00001022_00001023,sd300b,plain_roll_next_subject_impostor,10,00001022,00001023,222,232,21,22,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001022_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001023_roll_1000_10.png,sd300b_plain_roll_00001022_10,sd300b_plain_roll_00001023_10
sd300b_plain_roll_next_subject_impostor_10_00001023_00001024,sd300b,plain_roll_next_subject_impostor,10,00001023,00001024,232,242,22,23,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001023_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001024_roll_1000_10.png,sd300b_plain_roll_00001023_10,sd300b_plain_roll_00001024_10
sd300b_plain_roll_next_subject_impostor_10_00001024_00001025,sd300b,plain_roll_next_subject_impostor,10,00001024,00001025,242,252,23,24,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001024_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001025_roll_1000_10.png,sd300b_plain_roll_00001024_10,sd300b_plain_roll_00001025_10
sd300b_plain_roll_next_subject_impostor_10_00001025_00001026,sd300b,plain_roll_next_subject_impostor,10,00001025,00001026,252,262,24,25,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001025_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001026_roll_1000_10.png,sd300b_plain_roll_00001025_10,sd300b_plain_roll_00001026_10
sd300b_plain_roll_next_subject_impostor_10_00001026_00001027,sd300b,plain_roll_next_subject_impostor,10,00001026,00001027,262,272,25,26,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001026_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001027_roll_1000_10.png,sd300b_plain_roll_00001026_10,sd300b_plain_roll_00001027_10
sd300b_plain_roll_next_subject_impostor_10_00001027_00001028,sd300b,plain_roll_next_subject_impostor,10,00001027,00001028,272,282,26,27,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001027_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001028_roll_1000_10.png,sd300b_plain_roll_00001027_10,sd300b_plain_roll_00001028_10
sd300b_plain_roll_next_subject_impostor_10_00001028_00001029,sd300b,plain_roll_next_subject_impostor,10,00001028,00001029,282,292,27,28,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001028_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001029_roll_1000_10.png,sd300b_plain_roll_00001028_10,sd300b_plain_roll_00001029_10
sd300b_plain_roll_next_subject_impostor_10_00001029_00001030,sd300b,plain_roll_next_subject_impostor,10,00001029,00001030,292,302,28,29,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001029_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001030_roll_1000_10.png,sd300b_plain_roll_00001029_10,sd300b_plain_roll_00001030_10
sd300b_plain_roll_next_subject_impostor_10_00001030_00001031,sd300b,plain_roll_next_subject_impostor,10,00001030,00001031,302,312,29,30,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001030_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001031_roll_1000_10.png,sd300b_plain_roll_00001030_10,sd300b_plain_roll_00001031_10
sd300b_plain_roll_next_subject_impostor_10_00001031_00001032,sd300b,plain_roll_next_subject_impostor,10,00001031,00001032,312,322,30,31,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001031_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001032_roll_1000_10.png,sd300b_plain_roll_00001031_10,sd300b_plain_roll_00001032_10
sd300b_plain_roll_next_subject_impostor_10_00001032_00001033,sd300b,plain_roll_next_subject_impostor,10,00001032,00001033,322,332,31,32,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001032_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001033_roll_1000_10.png,sd300b_plain_roll_00001032_10,sd300b_plain_roll_00001033_10
sd300b_plain_roll_next_subject_impostor_10_00001033_00001034,sd300b,plain_roll_next_subject_impostor,10,00001033,00001034,332,342,32,33,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001033_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001034_roll_1000_10.png,sd300b_plain_roll_00001033_10,sd300b_plain_roll_00001034_10
sd300b_plain_roll_next_subject_impostor_10_00001034_00001035,sd300b,plain_roll_next_subject_impostor,10,00001034,00001035,342,352,33,34,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001034_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001035_roll_1000_10.png,sd300b_plain_roll_00001034_10,sd300b_plain_roll_00001035_10
sd300b_plain_roll_next_subject_impostor_10_00001035_00001036,sd300b,plain_roll_next_subject_impostor,10,00001035,00001036,352,362,34,35,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001035_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001036_roll_1000_10.png,sd300b_plain_roll_00001035_10,sd300b_plain_roll_00001036_10
sd300b_plain_roll_next_subject_impostor_10_00001036_00001037,sd300b,plain_roll_next_subject_impostor,10,00001036,00001037,362,372,35,36,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001036_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001037_roll_1000_10.png,sd300b_plain_roll_00001036_10,sd300b_plain_roll_00001037_10
sd300b_plain_roll_next_subject_impostor_10_00001037_00001038,sd300b,plain_roll_next_subject_impostor,10,00001037,00001038,372,382,36,37,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001037_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001038_roll_1000_10.png,sd300b_plain_roll_00001037_10,sd300b_plain_roll_00001038_10
sd300b_plain_roll_next_subject_impostor_10_00001038_00001039,sd300b,plain_roll_next_subject_impostor,10,00001038,00001039,382,392,37,38,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001038_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001039_roll_1000_10.png,sd300b_plain_roll_00001038_10,sd300b_plain_roll_00001039_10
sd300b_plain_roll_next_subject_impostor_10_00001039_00001041,sd300b,plain_roll_next_subject_impostor,10,00001039,00001041,392,409,38,39,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001039_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001041_roll_1000_10.png,sd300b_plain_roll_00001039_10,sd300b_plain_roll_00001041_10
sd300b_plain_roll_next_subject_impostor_10_00001041_00001042,sd300b,plain_roll_next_subject_impostor,10,00001041,00001042,409,419,39,40,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001041_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001042_roll_1000_10.png,sd300b_plain_roll_00001041_10,sd300b_plain_roll_00001042_10
sd300b_plain_roll_next_subject_impostor_10_00001042_00001043,sd300b,plain_roll_next_subject_impostor,10,00001042,00001043,419,429,40,41,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001042_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001043_roll_1000_10.png,sd300b_plain_roll_00001042_10,sd300b_plain_roll_00001043_10
sd300b_plain_roll_next_subject_impostor_10_00001043_00001044,sd300b,plain_roll_next_subject_impostor,10,00001043,00001044,429,437,41,42,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001043_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001044_roll_1000_10.png,sd300b_plain_roll_00001043_10,sd300b_plain_roll_00001044_10
sd300b_plain_roll_next_subject_impostor_10_00001044_00001046,sd300b,plain_roll_next_subject_impostor,10,00001044,00001046,437,456,42,43,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001044_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001046_roll_1000_10.png,sd300b_plain_roll_00001044_10,sd300b_plain_roll_00001046_10
sd300b_plain_roll_next_subject_impostor_10_00001046_00001047,sd300b,plain_roll_next_subject_impostor,10,00001046,00001047,456,465,43,44,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001046_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001047_roll_1000_10.png,sd300b_plain_roll_00001046_10,sd300b_plain_roll_00001047_10
sd300b_plain_roll_next_subject_impostor_10_00001047_00001048,sd300b,plain_roll_next_subject_impostor,10,00001047,00001048,465,475,44,45,1,1000,10,10,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\plain\00001047_plain_1000_10.png,C:\fingerprint-datasets\NIST\sd300b\images\1000\png\roll\00001048_roll_1000_10.png,sd300b_plain_roll_00001047_10,sd300b_plain_roll_00001048_10
