dataset,subject_id,canonical_finger_position,plain_self_pair_id,roll_self_pair_id,base_plain_roll_pair_id,plain_self_decision,roll_self_decision,plain_self_status,roll_self_status,plain_self_raw_score,roll_self_raw_score,plain_self_keypoint_count_a,plain_self_keypoint_count_b,plain_self_candidate_match_count,plain_self_geometric_inlier_count,plain_self_inlier_ratio,plain_self_geometric_model_status,roll_self_keypoint_count_a,roll_self_keypoint_count_b,roll_self_candidate_match_count,roll_self_geometric_inlier_count,roll_self_inlier_ratio,roll_self_geometric_model_status
sd300b,00001757,3,sd300b_plain_self_00001757_03,sd300b_roll_self_00001757_03,sd300b_plain_roll_00001757_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001757,4,sd300b_plain_self_00001757_04,sd300b_roll_self_00001757_04,sd300b_plain_roll_00001757_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001757,5,sd300b_plain_self_00001757_05,sd300b_roll_self_00001757_05,sd300b_plain_roll_00001757_05,accepted,accepted,ok,ok,1624.0,3000.0,1624,1624,1624,1624,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001757,6,sd300b_plain_self_00001757_06,sd300b_roll_self_00001757_06,sd300b_plain_roll_00001757_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001757,7,sd300b_plain_self_00001757_07,sd300b_roll_self_00001757_07,sd300b_plain_roll_00001757_07,accepted,accepted,ok,ok,2750.0,3002.0,2750,2750,2750,2750,1.0,success,3002,3002,3002,3002,1.0,success
sd300b,00001757,8,sd300b_plain_self_00001757_08,sd300b_roll_self_00001757_08,sd300b_plain_roll_00001757_08,accepted,accepted,ok,ok,2542.0,3001.0,2542,2542,2542,2542,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001757,9,sd300b_plain_self_00001757_09,sd300b_roll_self_00001757_09,sd300b_plain_roll_00001757_09,accepted,accepted,ok,ok,2865.0,3000.0,2865,2865,2865,2865,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001757,10,sd300b_plain_self_00001757_10,sd300b_roll_self_00001757_10,sd300b_plain_roll_00001757_10,accepted,accepted,ok,ok,1450.0,3000.0,1450,1450,1450,1450,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001758,1,sd300b_plain_self_00001758_01,sd300b_roll_self_00001758_01,sd300b_plain_roll_00001758_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001758,2,sd300b_plain_self_00001758_02,sd300b_roll_self_00001758_02,sd300b_plain_roll_00001758_02,accepted,accepted,ok,ok,3000.0,3002.0,3000,3000,3000,3000,1.0,success,3002,3002,3002,3002,1.0,success
sd300b,00001758,3,sd300b_plain_self_00001758_03,sd300b_roll_self_00001758_03,sd300b_plain_roll_00001758_03,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001758,4,sd300b_plain_self_00001758_04,sd300b_roll_self_00001758_04,sd300b_plain_roll_00001758_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001758,5,sd300b_plain_self_00001758_05,sd300b_roll_self_00001758_05,sd300b_plain_roll_00001758_05,accepted,accepted,ok,ok,1500.0,3000.0,1500,1500,1500,1500,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001758,6,sd300b_plain_self_00001758_06,sd300b_roll_self_00001758_06,sd300b_plain_roll_00001758_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001758,7,sd300b_plain_self_00001758_07,sd300b_roll_self_00001758_07,sd300b_plain_roll_00001758_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001758,8,sd300b_plain_self_00001758_08,sd300b_roll_self_00001758_08,sd300b_plain_roll_00001758_08,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001758,9,sd300b_plain_self_00001758_09,sd300b_roll_self_00001758_09,sd300b_plain_roll_00001758_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001758,10,sd300b_plain_self_00001758_10,sd300b_roll_self_00001758_10,sd300b_plain_roll_00001758_10,accepted,accepted,ok,ok,1040.0,3000.0,1040,1040,1040,1040,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001759,1,sd300b_plain_self_00001759_01,sd300b_roll_self_00001759_01,sd300b_plain_roll_00001759_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001759,3,sd300b_plain_self_00001759_03,sd300b_roll_self_00001759_03,sd300b_plain_roll_00001759_03,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001759,4,sd300b_plain_self_00001759_04,sd300b_roll_self_00001759_04,sd300b_plain_roll_00001759_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001759,5,sd300b_plain_self_00001759_05,sd300b_roll_self_00001759_05,sd300b_plain_roll_00001759_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001759,6,sd300b_plain_self_00001759_06,sd300b_roll_self_00001759_06,sd300b_plain_roll_00001759_06,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001759,7,sd300b_plain_self_00001759_07,sd300b_roll_self_00001759_07,sd300b_plain_roll_00001759_07,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001759,8,sd300b_plain_self_00001759_08,sd300b_roll_self_00001759_08,sd300b_plain_roll_00001759_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001759,9,sd300b_plain_self_00001759_09,sd300b_roll_self_00001759_09,sd300b_plain_roll_00001759_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001759,10,sd300b_plain_self_00001759_10,sd300b_roll_self_00001759_10,sd300b_plain_roll_00001759_10,accepted,accepted,ok,ok,2032.0,3000.0,2032,2032,2032,2032,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001760,1,sd300b_plain_self_00001760_01,sd300b_roll_self_00001760_01,sd300b_plain_roll_00001760_01,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001760,2,sd300b_plain_self_00001760_02,sd300b_roll_self_00001760_02,sd300b_plain_roll_00001760_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001760,3,sd300b_plain_self_00001760_03,sd300b_roll_self_00001760_03,sd300b_plain_roll_00001760_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001760,4,sd300b_plain_self_00001760_04,sd300b_roll_self_00001760_04,sd300b_plain_roll_00001760_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001760,6,sd300b_plain_self_00001760_06,sd300b_roll_self_00001760_06,sd300b_plain_roll_00001760_06,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001760,7,sd300b_plain_self_00001760_07,sd300b_roll_self_00001760_07,sd300b_plain_roll_00001760_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001760,8,sd300b_plain_self_00001760_08,sd300b_roll_self_00001760_08,sd300b_plain_roll_00001760_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001760,9,sd300b_plain_self_00001760_09,sd300b_roll_self_00001760_09,sd300b_plain_roll_00001760_09,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001760,10,sd300b_plain_self_00001760_10,sd300b_roll_self_00001760_10,sd300b_plain_roll_00001760_10,accepted,accepted,ok,ok,2824.0,3000.0,2824,2824,2824,2824,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001761,1,sd300b_plain_self_00001761_01,sd300b_roll_self_00001761_01,sd300b_plain_roll_00001761_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001761,2,sd300b_plain_self_00001761_02,sd300b_roll_self_00001761_02,sd300b_plain_roll_00001761_02,accepted,accepted,ok,ok,3001.0,3001.0,3001,3001,3001,3001,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001761,3,sd300b_plain_self_00001761_03,sd300b_roll_self_00001761_03,sd300b_plain_roll_00001761_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001761,4,sd300b_plain_self_00001761_04,sd300b_roll_self_00001761_04,sd300b_plain_roll_00001761_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001761,5,sd300b_plain_self_00001761_05,sd300b_roll_self_00001761_05,sd300b_plain_roll_00001761_05,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001761,6,sd300b_plain_self_00001761_06,sd300b_roll_self_00001761_06,sd300b_plain_roll_00001761_06,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001761,7,sd300b_plain_self_00001761_07,sd300b_roll_self_00001761_07,sd300b_plain_roll_00001761_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001761,8,sd300b_plain_self_00001761_08,sd300b_roll_self_00001761_08,sd300b_plain_roll_00001761_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001761,9,sd300b_plain_self_00001761_09,sd300b_roll_self_00001761_09,sd300b_plain_roll_00001761_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001761,10,sd300b_plain_self_00001761_10,sd300b_roll_self_00001761_10,sd300b_plain_roll_00001761_10,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001762,1,sd300b_plain_self_00001762_01,sd300b_roll_self_00001762_01,sd300b_plain_roll_00001762_01,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001762,2,sd300b_plain_self_00001762_02,sd300b_roll_self_00001762_02,sd300b_plain_roll_00001762_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001762,3,sd300b_plain_self_00001762_03,sd300b_roll_self_00001762_03,sd300b_plain_roll_00001762_03,accepted,accepted,ok,ok,2474.0,3000.0,2474,2474,2474,2474,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001762,4,sd300b_plain_self_00001762_04,sd300b_roll_self_00001762_04,sd300b_plain_roll_00001762_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001762,5,sd300b_plain_self_00001762_05,sd300b_roll_self_00001762_05,sd300b_plain_roll_00001762_05,accepted,accepted,ok,ok,658.0,3000.0,658,658,658,658,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001762,6,sd300b_plain_self_00001762_06,sd300b_roll_self_00001762_06,sd300b_plain_roll_00001762_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001762,7,sd300b_plain_self_00001762_07,sd300b_roll_self_00001762_07,sd300b_plain_roll_00001762_07,accepted,accepted,ok,ok,1339.0,3001.0,1339,1339,1339,1339,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001762,8,sd300b_plain_self_00001762_08,sd300b_roll_self_00001762_08,sd300b_plain_roll_00001762_08,accepted,accepted,ok,ok,2881.0,3002.0,2881,2881,2881,2881,1.0,success,3002,3002,3002,3002,1.0,success
sd300b,00001762,9,sd300b_plain_self_00001762_09,sd300b_roll_self_00001762_09,sd300b_plain_roll_00001762_09,accepted,accepted,ok,ok,1314.0,3001.0,1314,1314,1314,1314,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001762,10,sd300b_plain_self_00001762_10,sd300b_roll_self_00001762_10,sd300b_plain_roll_00001762_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001763,1,sd300b_plain_self_00001763_01,sd300b_roll_self_00001763_01,sd300b_plain_roll_00001763_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001763,2,sd300b_plain_self_00001763_02,sd300b_roll_self_00001763_02,sd300b_plain_roll_00001763_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001763,3,sd300b_plain_self_00001763_03,sd300b_roll_self_00001763_03,sd300b_plain_roll_00001763_03,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001763,4,sd300b_plain_self_00001763_04,sd300b_roll_self_00001763_04,sd300b_plain_roll_00001763_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001763,5,sd300b_plain_self_00001763_05,sd300b_roll_self_00001763_05,sd300b_plain_roll_00001763_05,accepted,accepted,ok,ok,2570.0,3000.0,2570,2570,2570,2570,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001763,6,sd300b_plain_self_00001763_06,sd300b_roll_self_00001763_06,sd300b_plain_roll_00001763_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001763,7,sd300b_plain_self_00001763_07,sd300b_roll_self_00001763_07,sd300b_plain_roll_00001763_07,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001763,8,sd300b_plain_self_00001763_08,sd300b_roll_self_00001763_08,sd300b_plain_roll_00001763_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001763,9,sd300b_plain_self_00001763_09,sd300b_roll_self_00001763_09,sd300b_plain_roll_00001763_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001763,10,sd300b_plain_self_00001763_10,sd300b_roll_self_00001763_10,sd300b_plain_roll_00001763_10,accepted,accepted,ok,ok,2900.0,3001.0,2900,2900,2900,2900,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001764,1,sd300b_plain_self_00001764_01,sd300b_roll_self_00001764_01,sd300b_plain_roll_00001764_01,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001764,2,sd300b_plain_self_00001764_02,sd300b_roll_self_00001764_02,sd300b_plain_roll_00001764_02,accepted,accepted,ok,ok,2683.0,3000.0,2683,2683,2683,2683,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001764,3,sd300b_plain_self_00001764_03,sd300b_roll_self_00001764_03,sd300b_plain_roll_00001764_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001764,4,sd300b_plain_self_00001764_04,sd300b_roll_self_00001764_04,sd300b_plain_roll_00001764_04,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001764,5,sd300b_plain_self_00001764_05,sd300b_roll_self_00001764_05,sd300b_plain_roll_00001764_05,accepted,accepted,ok,ok,1777.0,3000.0,1777,1777,1777,1777,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001764,6,sd300b_plain_self_00001764_06,sd300b_roll_self_00001764_06,sd300b_plain_roll_00001764_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001764,7,sd300b_plain_self_00001764_07,sd300b_roll_self_00001764_07,sd300b_plain_roll_00001764_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001764,8,sd300b_plain_self_00001764_08,sd300b_roll_self_00001764_08,sd300b_plain_roll_00001764_08,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001764,9,sd300b_plain_self_00001764_09,sd300b_roll_self_00001764_09,sd300b_plain_roll_00001764_09,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001764,10,sd300b_plain_self_00001764_10,sd300b_roll_self_00001764_10,sd300b_plain_roll_00001764_10,accepted,accepted,ok,ok,1859.0,3000.0,1859,1859,1859,1859,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001765,1,sd300b_plain_self_00001765_01,sd300b_roll_self_00001765_01,sd300b_plain_roll_00001765_01,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001765,2,sd300b_plain_self_00001765_02,sd300b_roll_self_00001765_02,sd300b_plain_roll_00001765_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001765,3,sd300b_plain_self_00001765_03,sd300b_roll_self_00001765_03,sd300b_plain_roll_00001765_03,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001765,4,sd300b_plain_self_00001765_04,sd300b_roll_self_00001765_04,sd300b_plain_roll_00001765_04,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001765,5,sd300b_plain_self_00001765_05,sd300b_roll_self_00001765_05,sd300b_plain_roll_00001765_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001765,6,sd300b_plain_self_00001765_06,sd300b_roll_self_00001765_06,sd300b_plain_roll_00001765_06,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001765,7,sd300b_plain_self_00001765_07,sd300b_roll_self_00001765_07,sd300b_plain_roll_00001765_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001765,8,sd300b_plain_self_00001765_08,sd300b_roll_self_00001765_08,sd300b_plain_roll_00001765_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001765,9,sd300b_plain_self_00001765_09,sd300b_roll_self_00001765_09,sd300b_plain_roll_00001765_09,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001765,10,sd300b_plain_self_00001765_10,sd300b_roll_self_00001765_10,sd300b_plain_roll_00001765_10,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001766,1,sd300b_plain_self_00001766_01,sd300b_roll_self_00001766_01,sd300b_plain_roll_00001766_01,accepted,accepted,ok,ok,3000.0,3002.0,3000,3000,3000,3000,1.0,success,3002,3002,3002,3002,1.0,success
sd300b,00001766,2,sd300b_plain_self_00001766_02,sd300b_roll_self_00001766_02,sd300b_plain_roll_00001766_02,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001766,3,sd300b_plain_self_00001766_03,sd300b_roll_self_00001766_03,sd300b_plain_roll_00001766_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001766,4,sd300b_plain_self_00001766_04,sd300b_roll_self_00001766_04,sd300b_plain_roll_00001766_04,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001766,5,sd300b_plain_self_00001766_05,sd300b_roll_self_00001766_05,sd300b_plain_roll_00001766_05,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001766,6,sd300b_plain_self_00001766_06,sd300b_roll_self_00001766_06,sd300b_plain_roll_00001766_06,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001766,7,sd300b_plain_self_00001766_07,sd300b_roll_self_00001766_07,sd300b_plain_roll_00001766_07,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001766,8,sd300b_plain_self_00001766_08,sd300b_roll_self_00001766_08,sd300b_plain_roll_00001766_08,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001766,9,sd300b_plain_self_00001766_09,sd300b_roll_self_00001766_09,sd300b_plain_roll_00001766_09,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001766,10,sd300b_plain_self_00001766_10,sd300b_roll_self_00001766_10,sd300b_plain_roll_00001766_10,accepted,accepted,ok,ok,2337.0,3000.0,2337,2337,2337,2337,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001767,1,sd300b_plain_self_00001767_01,sd300b_roll_self_00001767_01,sd300b_plain_roll_00001767_01,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001767,2,sd300b_plain_self_00001767_02,sd300b_roll_self_00001767_02,sd300b_plain_roll_00001767_02,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001767,3,sd300b_plain_self_00001767_03,sd300b_roll_self_00001767_03,sd300b_plain_roll_00001767_03,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001767,4,sd300b_plain_self_00001767_04,sd300b_roll_self_00001767_04,sd300b_plain_roll_00001767_04,accepted,accepted,ok,ok,3000.0,3001.0,3000,3000,3000,3000,1.0,success,3001,3001,3001,3001,1.0,success
sd300b,00001767,5,sd300b_plain_self_00001767_05,sd300b_roll_self_00001767_05,sd300b_plain_roll_00001767_05,accepted,accepted,ok,ok,3000.0,3000.0,3000,3000,3000,3000,1.0,success,3000,3000,3000,3000,1.0,success
sd300b,00001767,6,sd300b_plain_self_00001767_06,sd300b_roll_self_00001767_06,sd300b_plain_roll_00001767_06,accepted,accepted,ok,ok,3001.0,3000.0,3001,3001,3001,3001,1.0,success,3000,3000,3000,3000,1.0,success
