pair_id,dataset,protocol,subject_id,canonical_finger_position,status,error_code,raw_score,threshold,accepted,zero_score,geometry_success,geometry_failure_reason,keypoint_count_a,keypoint_count_b,ratio_match_count,mutual_match_count,matches_submitted,inlier_count,outlier_count,total_ms
sd300c_plain_roll_00001624_02,sd300c,plain_roll,00001624,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2761,3000,24,2,2,0,2,1306.0873
sd300c_plain_roll_00001624_07,sd300c,plain_roll,00001624,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,9,1,1,0,1,1336.6196
sd300c_plain_roll_00001624_09,sd300c,plain_roll,00001624,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,25,2,2,0,2,1298.1918
sd300c_plain_roll_00001626_10,sd300c,plain_roll,00001626,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,2,2,0,2,1321.9959
sd300c_plain_roll_00001627_02,sd300c,plain_roll,00001627,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,1,1,0,1,1373.6514
sd300c_plain_roll_00001627_03,sd300c,plain_roll,00001627,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,1374.1375
sd300c_plain_roll_00001627_05,sd300c,plain_roll,00001627,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,1269.6438
sd300c_plain_roll_00001627_06,sd300c,plain_roll,00001627,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,1724.2473
sd300c_plain_roll_00001627_08,sd300c,plain_roll,00001627,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,13,2,2,0,2,1428.5468
sd300c_plain_roll_00001627_09,sd300c,plain_roll,00001627,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,2,2,0,2,1441.0992
sd300c_plain_roll_00001629_03,sd300c,plain_roll,00001629,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1018,3001,1,0,0,0,0,1356.5751
sd300c_plain_roll_00001629_04,sd300c,plain_roll,00001629,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1577,3000,3,1,1,0,1,1444.9221
sd300c_plain_roll_00001629_05,sd300c,plain_roll,00001629,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,463,3000,1,1,1,0,1,1286.9074
sd300c_plain_roll_00001629_07,sd300c,plain_roll,00001629,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2988,3000,4,0,0,0,0,1339.7029
sd300c_plain_roll_00001629_10,sd300c,plain_roll,00001629,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,945,3000,2,1,1,0,1,1220.6506
sd300c_plain_roll_00001632_05,sd300c,plain_roll,00001632,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2326,3000,8,2,2,0,2,1234.6823
sd300c_plain_roll_00001633_03,sd300c,plain_roll,00001633,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,23,2,2,0,2,1338.5149
sd300c_plain_roll_00001635_02,sd300c,plain_roll,00001635,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,734,3000,2,1,1,0,1,1350.0352
sd300c_plain_roll_00001635_03,sd300c,plain_roll,00001635,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1064,3000,5,1,1,0,1,1180.4001
sd300c_plain_roll_00001635_04,sd300c,plain_roll,00001635,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,1402.3709
sd300c_plain_roll_00001635_09,sd300c,plain_roll,00001635,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1403,3000,5,1,1,0,1,1449.9548
sd300c_plain_roll_00001637_04,sd300c,plain_roll,00001637,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,2,2,0,2,1555.0533
sd300c_plain_roll_00001637_05,sd300c,plain_roll,00001637,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,1531.1248
sd300c_plain_roll_00001637_09,sd300c,plain_roll,00001637,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,11,2,2,0,2,1522.7896
sd300c_plain_roll_00001637_10,sd300c,plain_roll,00001637,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1841,3001,4,2,2,0,2,1255.1364
sd300c_plain_roll_00001638_06,sd300c,plain_roll,00001638,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,11,2,2,0,2,1809.5228
sd300c_plain_roll_00001638_08,sd300c,plain_roll,00001638,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,13,2,2,0,2,1329.3277
sd300c_plain_roll_00001639_10,sd300c,plain_roll,00001639,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,1253.1879
sd300c_plain_roll_00001640_10,sd300c,plain_roll,00001640,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,1,1,0,1,1062.7695
sd300c_plain_roll_00001641_02,sd300c,plain_roll,00001641,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,1378.9709
sd300c_plain_roll_00001641_05,sd300c,plain_roll,00001641,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,1471.7643
sd300c_plain_roll_00001642_10,sd300c,plain_roll,00001642,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2805,3000,5,1,1,0,1,755.8481
sd300c_plain_roll_00001644_03,sd300c,plain_roll,00001644,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1535,3001,7,0,0,0,0,1323.1488
sd300c_plain_roll_00001644_07,sd300c,plain_roll,00001644,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,3,0,0,0,0,1409.9858
sd300c_plain_roll_00001644_10,sd300c,plain_roll,00001644,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1783,3000,2,0,0,0,0,1266.4223
sd300c_plain_roll_00001646_03,sd300c,plain_roll,00001646,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,20,2,2,0,2,1115.3941
sd300c_plain_roll_00001646_04,sd300c,plain_roll,00001646,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,15,2,2,0,2,1173.6138
sd300c_plain_roll_00001646_05,sd300c,plain_roll,00001646,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,7,1,1,0,1,1084.8753
sd300c_plain_roll_00001646_10,sd300c,plain_roll,00001646,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1742,3000,10,1,1,0,1,1029.941
sd300c_plain_roll_00001647_05,sd300c,plain_roll,00001647,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,6,2,2,0,2,1412.7001
sd300c_plain_roll_00001647_08,sd300c,plain_roll,00001647,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,15,2,2,0,2,1373.3324
sd300c_plain_roll_00001647_09,sd300c,plain_roll,00001647,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,1,1,0,1,1499.4336
sd300c_plain_roll_00001647_10,sd300c,plain_roll,00001647,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,6,0,0,0,0,1330.0751
sd300c_plain_roll_00001648_05,sd300c,plain_roll,00001648,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,7,1,1,0,1,1281.3374
sd300c_plain_roll_00001649_05,sd300c,plain_roll,00001649,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2246,3000,1,1,1,0,1,1269.9435
sd300c_plain_roll_00001649_10,sd300c,plain_roll,00001649,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,412,3000,0,0,0,0,0,1195.4138
sd300c_plain_roll_00001650_04,sd300c,plain_roll,00001650,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,1426.9279
sd300c_plain_roll_00001650_05,sd300c,plain_roll,00001650,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1211,3000,4,0,0,0,0,1134.3939
sd300c_plain_roll_00001650_10,sd300c,plain_roll,00001650,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1685,3001,3,2,2,0,2,1286.4102
sd300c_plain_roll_00001651_03,sd300c,plain_roll,00001651,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,1122.987
sd300c_plain_roll_00001653_09,sd300c,plain_roll,00001653,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,2,2,0,2,1367.7778
sd300c_plain_roll_00001653_10,sd300c,plain_roll,00001653,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,8,2,2,0,2,1257.0596
sd300c_plain_roll_00001654_05,sd300c,plain_roll,00001654,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,13,2,2,0,2,1269.4947
sd300c_plain_roll_00001655_04,sd300c,plain_roll,00001655,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,5,1,1,0,1,1305.3711
sd300c_plain_roll_00001655_06,sd300c,plain_roll,00001655,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1703.4278
sd300c_plain_roll_00001656_07,sd300c,plain_roll,00001656,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,1359.1847
sd300c_plain_roll_00001656_09,sd300c,plain_roll,00001656,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,16,0,0,0,0,1172.8156
sd300c_plain_roll_00001656_10,sd300c,plain_roll,00001656,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,10,1,1,0,1,1366.1041
sd300c_plain_roll_00001658_09,sd300c,plain_roll,00001658,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,13,2,2,0,2,1286.5659
sd300c_plain_roll_00001660_05,sd300c,plain_roll,00001660,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,6,1,1,0,1,1377.8595
sd300c_plain_roll_00001660_10,sd300c,plain_roll,00001660,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,2,2,0,2,1303.0208
sd300c_plain_roll_00001661_03,sd300c,plain_roll,00001661,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,17,1,1,0,1,1382.8529
sd300c_plain_roll_00001661_05,sd300c,plain_roll,00001661,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1419,3000,7,1,1,0,1,1247.1932
sd300c_plain_roll_00001661_08,sd300c,plain_roll,00001661,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,1383.2852
sd300c_plain_roll_00001661_09,sd300c,plain_roll,00001661,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,16,1,1,0,1,1384.1314
sd300c_plain_roll_00001662_02,sd300c,plain_roll,00001662,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,1319.2917
sd300c_plain_roll_00001662_03,sd300c,plain_roll,00001662,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,0,0,0,0,1397.3486
sd300c_plain_roll_00001662_04,sd300c,plain_roll,00001662,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,4,2,2,0,2,1363.928
sd300c_plain_roll_00001662_05,sd300c,plain_roll,00001662,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1928,3000,3,2,2,0,2,1218.1179
sd300c_plain_roll_00001662_08,sd300c,plain_roll,00001662,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,2,1,1,0,1,1385.0395
sd300c_plain_roll_00001662_09,sd300c,plain_roll,00001662,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2734,3000,5,1,1,0,1,1366.5802
sd300c_plain_roll_00001662_10,sd300c,plain_roll,00001662,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1363,3001,0,0,0,0,0,1224.2628
sd300c_plain_roll_00001663_06,sd300c,plain_roll,00001663,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,1723.4379
sd300c_plain_roll_00001663_07,sd300c,plain_roll,00001663,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,13,1,1,0,1,1434.5602
sd300c_plain_roll_00001663_10,sd300c,plain_roll,00001663,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1567,3000,8,0,0,0,0,1377.0891
sd300c_plain_roll_00001664_04,sd300c,plain_roll,00001664,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,2,2,0,2,1213.2108
sd300c_plain_roll_00001664_10,sd300c,plain_roll,00001664,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,2,2,0,2,1224.2023
sd300c_plain_roll_00001665_02,sd300c,plain_roll,00001665,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,7,2,2,0,2,1458.0167
sd300c_plain_roll_00001665_03,sd300c,plain_roll,00001665,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,1401.5409
sd300c_plain_roll_00001665_05,sd300c,plain_roll,00001665,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,1,1,0,1,1248.6731
sd300c_plain_roll_00001665_06,sd300c,plain_roll,00001665,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,2,2,0,2,1759.4901
sd300c_plain_roll_00001665_07,sd300c,plain_roll,00001665,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,2,2,0,2,1482.2878
sd300c_plain_roll_00001666_02,sd300c,plain_roll,00001666,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,1,1,0,1,1376.1802
sd300c_plain_roll_00001666_04,sd300c,plain_roll,00001666,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,32,2,2,0,2,1471.5408
sd300c_plain_roll_00001667_04,sd300c,plain_roll,00001667,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,10,1,1,0,1,1317.8155
sd300c_plain_roll_00001668_04,sd300c,plain_roll,00001668,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,7,2,2,0,2,1414.6897
sd300c_plain_roll_00001668_10,sd300c,plain_roll,00001668,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2629,3001,17,0,0,0,0,1296.9091
sd300c_plain_roll_00001669_04,sd300c,plain_roll,00001669,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,7,1,1,0,1,1496.2623
sd300c_plain_roll_00001669_10,sd300c,plain_roll,00001669,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2355,3000,3,1,1,0,1,1298.4961
sd300c_plain_roll_00001670_02,sd300c,plain_roll,00001670,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1871,3001,4,0,0,0,0,1268.6357
sd300c_plain_roll_00001670_09,sd300c,plain_roll,00001670,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1253.7525
sd300c_plain_roll_00001670_10,sd300c,plain_roll,00001670,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2440,3000,6,2,2,0,2,1254.9836
sd300c_plain_roll_00001671_07,sd300c,plain_roll,00001671,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,4,2,2,0,2,1236.9343
sd300c_plain_roll_00001671_10,sd300c,plain_roll,00001671,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1325.8424
sd300c_plain_roll_00001674_10,sd300c,plain_roll,00001674,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2660,3000,7,2,2,0,2,1208.4584
sd300c_plain_roll_00001676_05,sd300c,plain_roll,00001676,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1632,3000,6,0,0,0,0,1220.2776
sd300c_plain_roll_00001676_10,sd300c,plain_roll,00001676,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2772,3000,12,0,0,0,0,1132.5118
sd300c_plain_roll_00001677_01,sd300c,plain_roll,00001677,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,15,2,2,0,2,1687.0478
sd300c_plain_roll_00001677_04,sd300c,plain_roll,00001677,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2468,3000,9,0,0,0,0,1202.623
sd300c_plain_roll_00001677_09,sd300c,plain_roll,00001677,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,11,1,1,0,1,1214.5018
sd300c_plain_roll_00001677_10,sd300c,plain_roll,00001677,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1677,3000,4,2,2,0,2,1255.2423
sd300c_plain_roll_00001678_02,sd300c,plain_roll,00001678,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1992,3000,6,1,1,0,1,1330.1826
sd300c_plain_roll_00001678_03,sd300c,plain_roll,00001678,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,9,0,0,0,0,1412.2823
sd300c_plain_roll_00001678_04,sd300c,plain_roll,00001678,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1436.6256
sd300c_plain_roll_00001678_05,sd300c,plain_roll,00001678,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,985,3000,4,2,2,0,2,1252.2388
sd300c_plain_roll_00001678_07,sd300c,plain_roll,00001678,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1483.1313
sd300c_plain_roll_00001678_09,sd300c,plain_roll,00001678,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,2,1,1,0,1,1447.7724
sd300c_plain_roll_00001678_10,sd300c,plain_roll,00001678,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1191,3000,3,1,1,0,1,1206.1482
sd300c_plain_roll_00001680_05,sd300c,plain_roll,00001680,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,1,1,0,1,1343.1645
sd300c_plain_roll_00001680_08,sd300c,plain_roll,00001680,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,1,1,0,1,1326.8607
sd300c_plain_roll_00001680_09,sd300c,plain_roll,00001680,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,5,0,0,0,0,1400.7124
sd300c_plain_roll_00001680_10,sd300c,plain_roll,00001680,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,4,0,0,0,0,1319.328
sd300c_plain_roll_00001681_07,sd300c,plain_roll,00001681,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,3,0,0,0,0,1328.888
sd300c_plain_roll_00001681_08,sd300c,plain_roll,00001681,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,7,1,1,0,1,1314.433
sd300c_plain_roll_00001681_10,sd300c,plain_roll,00001681,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,1,1,0,1,1397.4591
sd300c_plain_roll_00001682_05,sd300c,plain_roll,00001682,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,5,1,1,0,1,1366.3493
sd300c_plain_roll_00001682_07,sd300c,plain_roll,00001682,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3001,8,0,0,0,0,1401.4412
sd300c_plain_roll_00001682_10,sd300c,plain_roll,00001682,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,5,0,0,0,0,1362.9791
sd300c_plain_roll_00001683_02,sd300c,plain_roll,00001683,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,6,1,1,0,1,1297.3547
sd300c_plain_roll_00001683_04,sd300c,plain_roll,00001683,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,15,2,2,0,2,1259.0805
sd300c_plain_roll_00001684_01,sd300c,plain_roll,00001684,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,11,2,2,0,2,1721.9921
sd300c_plain_roll_00001684_02,sd300c,plain_roll,00001684,2,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,2376,3000,7,0,0,0,0,1293.265
sd300c_plain_roll_00001684_05,sd300c,plain_roll,00001684,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1645,3001,6,0,0,0,0,1224.4628
sd300c_plain_roll_00001684_06,sd300c,plain_roll,00001684,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,14,2,2,0,2,1803.2975
sd300c_plain_roll_00001684_08,sd300c,plain_roll,00001684,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,1,1,0,1,1362.3433
sd300c_plain_roll_00001684_09,sd300c,plain_roll,00001684,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,2,0,0,0,0,1387.9636
sd300c_plain_roll_00001684_10,sd300c,plain_roll,00001684,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1065,3000,1,0,0,0,0,1226.8131
sd300c_plain_roll_00001685_05,sd300c,plain_roll,00001685,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3003,3000,9,1,1,0,1,1225.0442
sd300c_plain_roll_00001685_07,sd300c,plain_roll,00001685,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,5,0,0,0,0,1251.2041
sd300c_plain_roll_00001685_09,sd300c,plain_roll,00001685,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,15,2,2,0,2,1165.9178
sd300c_plain_roll_00001686_03,sd300c,plain_roll,00001686,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,638,3001,3,2,2,0,2,1198.8685
sd300c_plain_roll_00001686_04,sd300c,plain_roll,00001686,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,955,3000,0,0,0,0,0,1299.6653
sd300c_plain_roll_00001686_05,sd300c,plain_roll,00001686,5,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,312,2605,1,0,0,0,0,1172.1594
sd300c_plain_roll_00001686_06,sd300c,plain_roll,00001686,6,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1305,3000,5,1,1,0,1,1639.7973
sd300c_plain_roll_00001686_07,sd300c,plain_roll,00001686,7,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,734,3000,3,2,2,0,2,1240.8641
sd300c_plain_roll_00001686_09,sd300c,plain_roll,00001686,9,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,1033,2858,1,0,0,0,0,1320.6214
sd300c_plain_roll_00001686_10,sd300c,plain_roll,00001686,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,79,1922,2,0,0,0,0,1106.2778
sd300c_plain_roll_00001687_04,sd300c,plain_roll,00001687,4,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3001,3000,6,0,0,0,0,1475.6667
sd300c_plain_roll_00001687_08,sd300c,plain_roll,00001687,8,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,9,1,1,0,1,1258.2756
sd300c_plain_roll_00001687_10,sd300c,plain_roll,00001687,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3002,4,2,2,0,2,1372.9068
sd300c_plain_roll_00001689_03,sd300c,plain_roll,00001689,3,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3000,12,1,1,0,1,1171.27
sd300c_plain_roll_00001690_10,sd300c,plain_roll,00001690,10,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,10,2,2,0,2,1423.1511
sd300c_plain_roll_00001692_01,sd300c,plain_roll,00001692,1,ok,,0.0,4.0,False,True,False,insufficient_geometry_matches,3000,3001,11,2,2,0,2,1696.7746
